,description,publishedAt,title,title_desc_sent_1,title_desc
109,"Vancouver is in 'full-blown correction mode,' RBC economist says, with more price depreciations expected",2019-01-16,"In Canada's housing slowdown, Vancouver proves to be the weakest link",0,"In Canada's housing slowdown, Vancouver proves to be the weakest link. Vancouver is in 'full-blown correction mode,' RBC economist says, with more price depreciations expected"
34,"Last year, WHO named vaccine hesitancy a Top 10 threat to global health",2020-01-20,Nearly half of Canadians are concerned about vaccine safety. Here's why.,0,"Nearly half of Canadians are concerned about vaccine safety. Here's why.. Last year, WHO named vaccine hesitancy a Top 10 threat to global health"
111,"Developers may be cautious short-term, but are confident prices will continue to rise longer term due to supply constraints and Toronto's growth prospects",2018-12-18,"Toronto condo party to sober up in 2019, developers say, but don't expect prices to go down",0,"Toronto condo party to sober up in 2019, developers say, but don't expect prices to go down. Developers may be cautious short-term, but are confident prices will continue to rise longer term due to supply constraints and Toronto's growth prospects"
98,"Cold storage business can handle live, frozen seafood",2019-05-21,Seafood storage facility to create jobs for Eskasoni First Nation,0,"Seafood storage facility to create jobs for Eskasoni First Nation. Cold storage business can handle live, frozen seafood"
66,As recession threatens and an election beckons is it time for us to borrow or time to shuck debt?,2019-09-12,To pay off or borrow more is the question facing Canadians: Don Pittis,0,To pay off or borrow more is the question facing Canadians: Don Pittis. As recession threatens and an election beckons is it time for us to borrow or time to shuck debt?
71,Money will go toward seven large projects already approved,2019-08-15,Greater Sudbury borrowing $205M for large projects,0,Greater Sudbury borrowing $205M for large projects. Money will go toward seven large projects already approved
91,U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%,2019-06-19,Federal Reserve holds key interest rate steady — but its patience is wearing thin,1,Federal Reserve holds key interest rate steady — but its patience is wearing thin. U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%
54,Rebound predicted after low 2019 numbers,2019-10-25,CMHC predicts moderate Sask. housing market rebound in next year,1,CMHC predicts moderate Sask. housing market rebound in next year. Rebound predicted after low 2019 numbers
87,"Global trade tensions, weakness in oilpatch still hang over Canadian outlook",2019-06-28,Business sentiment improves after downturn early in year,1,"Business sentiment improves after downturn early in year. Global trade tensions, weakness in oilpatch still hang over Canadian outlook"
50,Losses of $10.9 million were subsidized by a Crown corporation's earnings,2019-11-20,"Trans Mountain received $320M in government subsidies in 2019, report finds",1,"Trans Mountain received $320M in government subsidies in 2019, report finds. Losses of $10.9 million were subsidized by a Crown corporation's earnings"
91,U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%,2019-06-19,Federal Reserve holds key interest rate steady — but its patience is wearing thin,1,Federal Reserve holds key interest rate steady — but its patience is wearing thin. U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%
102,The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately,2019-03-29,Canada emerges from slump with best growth gain in eight months,1,Canada emerges from slump with best growth gain in eight months. The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately
49,Improvement in economic data seemingly reduces the risks of a recession in the near term,2019-11-27,"U.S. reports on GDP, consumer spending remain positive",1,"U.S. reports on GDP, consumer spending remain positive. Improvement in economic data seemingly reduces the risks of a recession in the near term"
91,U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%,2019-06-19,Federal Reserve holds key interest rate steady — but its patience is wearing thin,1,Federal Reserve holds key interest rate steady — but its patience is wearing thin. U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%
87,"Global trade tensions, weakness in oilpatch still hang over Canadian outlook",2019-06-28,Business sentiment improves after downturn early in year,1,"Business sentiment improves after downturn early in year. Global trade tensions, weakness in oilpatch still hang over Canadian outlook"
50,Losses of $10.9 million were subsidized by a Crown corporation's earnings,2019-11-20,"Trans Mountain received $320M in government subsidies in 2019, report finds",1,"Trans Mountain received $320M in government subsidies in 2019, report finds. Losses of $10.9 million were subsidized by a Crown corporation's earnings"
54,Rebound predicted after low 2019 numbers,2019-10-25,CMHC predicts moderate Sask. housing market rebound in next year,1,CMHC predicts moderate Sask. housing market rebound in next year. Rebound predicted after low 2019 numbers
87,"Global trade tensions, weakness in oilpatch still hang over Canadian outlook",2019-06-28,Business sentiment improves after downturn early in year,1,"Business sentiment improves after downturn early in year. Global trade tensions, weakness in oilpatch still hang over Canadian outlook"
87,"Global trade tensions, weakness in oilpatch still hang over Canadian outlook",2019-06-28,Business sentiment improves after downturn early in year,1,"Business sentiment improves after downturn early in year. Global trade tensions, weakness in oilpatch still hang over Canadian outlook"
49,Improvement in economic data seemingly reduces the risks of a recession in the near term,2019-11-27,"U.S. reports on GDP, consumer spending remain positive",1,"U.S. reports on GDP, consumer spending remain positive. Improvement in economic data seemingly reduces the risks of a recession in the near term"
61,It's nothing that a senior can really afford',2019-10-02,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis",1,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis. It's nothing that a senior can really afford'"
50,Losses of $10.9 million were subsidized by a Crown corporation's earnings,2019-11-20,"Trans Mountain received $320M in government subsidies in 2019, report finds",1,"Trans Mountain received $320M in government subsidies in 2019, report finds. Losses of $10.9 million were subsidized by a Crown corporation's earnings"
7,But Bank of Canada governor tells MPs full recovery could take a year under 'best-case' scenario,2020-04-17,Poloz sees parts of Canadian economy beginning to restart in 'late May',1,Poloz sees parts of Canadian economy beginning to restart in 'late May'. But Bank of Canada governor tells MPs full recovery could take a year under 'best-case' scenario
87,"Global trade tensions, weakness in oilpatch still hang over Canadian outlook",2019-06-28,Business sentiment improves after downturn early in year,1,"Business sentiment improves after downturn early in year. Global trade tensions, weakness in oilpatch still hang over Canadian outlook"
61,It's nothing that a senior can really afford',2019-10-02,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis",1,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis. It's nothing that a senior can really afford'"
7,But Bank of Canada governor tells MPs full recovery could take a year under 'best-case' scenario,2020-04-17,Poloz sees parts of Canadian economy beginning to restart in 'late May',1,Poloz sees parts of Canadian economy beginning to restart in 'late May'. But Bank of Canada governor tells MPs full recovery could take a year under 'best-case' scenario
50,Losses of $10.9 million were subsidized by a Crown corporation's earnings,2019-11-20,"Trans Mountain received $320M in government subsidies in 2019, report finds",1,"Trans Mountain received $320M in government subsidies in 2019, report finds. Losses of $10.9 million were subsidized by a Crown corporation's earnings"
83,"The sun is shining, the birds are chirping, but central bankers must plan for storms",2019-07-08,Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis,1,"Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis. The sun is shining, the birds are chirping, but central bankers must plan for storms"
102,The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately,2019-03-29,Canada emerges from slump with best growth gain in eight months,1,Canada emerges from slump with best growth gain in eight months. The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately
61,It's nothing that a senior can really afford',2019-10-02,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis",1,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis. It's nothing that a senior can really afford'"
105,"Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending",2019-02-14,Interest rate hikes don't seem to be hurting Canadian households after all,1,"Interest rate hikes don't seem to be hurting Canadian households after all. Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending"
83,"The sun is shining, the birds are chirping, but central bankers must plan for storms",2019-07-08,Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis,1,"Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis. The sun is shining, the birds are chirping, but central bankers must plan for storms"
102,The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately,2019-03-29,Canada emerges from slump with best growth gain in eight months,1,Canada emerges from slump with best growth gain in eight months. The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately
49,Improvement in economic data seemingly reduces the risks of a recession in the near term,2019-11-27,"U.S. reports on GDP, consumer spending remain positive",1,"U.S. reports on GDP, consumer spending remain positive. Improvement in economic data seemingly reduces the risks of a recession in the near term"
91,U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%,2019-06-19,Federal Reserve holds key interest rate steady — but its patience is wearing thin,1,Federal Reserve holds key interest rate steady — but its patience is wearing thin. U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%
54,Rebound predicted after low 2019 numbers,2019-10-25,CMHC predicts moderate Sask. housing market rebound in next year,1,CMHC predicts moderate Sask. housing market rebound in next year. Rebound predicted after low 2019 numbers
105,"Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending",2019-02-14,Interest rate hikes don't seem to be hurting Canadian households after all,1,"Interest rate hikes don't seem to be hurting Canadian households after all. Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending"
49,Improvement in economic data seemingly reduces the risks of a recession in the near term,2019-11-27,"U.S. reports on GDP, consumer spending remain positive",1,"U.S. reports on GDP, consumer spending remain positive. Improvement in economic data seemingly reduces the risks of a recession in the near term"
50,Losses of $10.9 million were subsidized by a Crown corporation's earnings,2019-11-20,"Trans Mountain received $320M in government subsidies in 2019, report finds",1,"Trans Mountain received $320M in government subsidies in 2019, report finds. Losses of $10.9 million were subsidized by a Crown corporation's earnings"
49,Improvement in economic data seemingly reduces the risks of a recession in the near term,2019-11-27,"U.S. reports on GDP, consumer spending remain positive",1,"U.S. reports on GDP, consumer spending remain positive. Improvement in economic data seemingly reduces the risks of a recession in the near term"
91,U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%,2019-06-19,Federal Reserve holds key interest rate steady — but its patience is wearing thin,1,Federal Reserve holds key interest rate steady — but its patience is wearing thin. U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%
50,Losses of $10.9 million were subsidized by a Crown corporation's earnings,2019-11-20,"Trans Mountain received $320M in government subsidies in 2019, report finds",1,"Trans Mountain received $320M in government subsidies in 2019, report finds. Losses of $10.9 million were subsidized by a Crown corporation's earnings"
105,"Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending",2019-02-14,Interest rate hikes don't seem to be hurting Canadian households after all,1,"Interest rate hikes don't seem to be hurting Canadian households after all. Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending"
91,U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%,2019-06-19,Federal Reserve holds key interest rate steady — but its patience is wearing thin,1,Federal Reserve holds key interest rate steady — but its patience is wearing thin. U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%
7,But Bank of Canada governor tells MPs full recovery could take a year under 'best-case' scenario,2020-04-17,Poloz sees parts of Canadian economy beginning to restart in 'late May',1,Poloz sees parts of Canadian economy beginning to restart in 'late May'. But Bank of Canada governor tells MPs full recovery could take a year under 'best-case' scenario
54,Rebound predicted after low 2019 numbers,2019-10-25,CMHC predicts moderate Sask. housing market rebound in next year,1,CMHC predicts moderate Sask. housing market rebound in next year. Rebound predicted after low 2019 numbers
105,"Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending",2019-02-14,Interest rate hikes don't seem to be hurting Canadian households after all,1,"Interest rate hikes don't seem to be hurting Canadian households after all. Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending"
7,But Bank of Canada governor tells MPs full recovery could take a year under 'best-case' scenario,2020-04-17,Poloz sees parts of Canadian economy beginning to restart in 'late May',1,Poloz sees parts of Canadian economy beginning to restart in 'late May'. But Bank of Canada governor tells MPs full recovery could take a year under 'best-case' scenario
102,The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately,2019-03-29,Canada emerges from slump with best growth gain in eight months,1,Canada emerges from slump with best growth gain in eight months. The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately
105,"Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending",2019-02-14,Interest rate hikes don't seem to be hurting Canadian households after all,1,"Interest rate hikes don't seem to be hurting Canadian households after all. Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending"
102,The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately,2019-03-29,Canada emerges from slump with best growth gain in eight months,1,Canada emerges from slump with best growth gain in eight months. The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately
50,Losses of $10.9 million were subsidized by a Crown corporation's earnings,2019-11-20,"Trans Mountain received $320M in government subsidies in 2019, report finds",1,"Trans Mountain received $320M in government subsidies in 2019, report finds. Losses of $10.9 million were subsidized by a Crown corporation's earnings"
7,But Bank of Canada governor tells MPs full recovery could take a year under 'best-case' scenario,2020-04-17,Poloz sees parts of Canadian economy beginning to restart in 'late May',1,Poloz sees parts of Canadian economy beginning to restart in 'late May'. But Bank of Canada governor tells MPs full recovery could take a year under 'best-case' scenario
54,Rebound predicted after low 2019 numbers,2019-10-25,CMHC predicts moderate Sask. housing market rebound in next year,1,CMHC predicts moderate Sask. housing market rebound in next year. Rebound predicted after low 2019 numbers
91,U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%,2019-06-19,Federal Reserve holds key interest rate steady — but its patience is wearing thin,1,Federal Reserve holds key interest rate steady — but its patience is wearing thin. U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%
87,"Global trade tensions, weakness in oilpatch still hang over Canadian outlook",2019-06-28,Business sentiment improves after downturn early in year,1,"Business sentiment improves after downturn early in year. Global trade tensions, weakness in oilpatch still hang over Canadian outlook"
49,Improvement in economic data seemingly reduces the risks of a recession in the near term,2019-11-27,"U.S. reports on GDP, consumer spending remain positive",1,"U.S. reports on GDP, consumer spending remain positive. Improvement in economic data seemingly reduces the risks of a recession in the near term"
83,"The sun is shining, the birds are chirping, but central bankers must plan for storms",2019-07-08,Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis,1,"Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis. The sun is shining, the birds are chirping, but central bankers must plan for storms"
