,description,publishedAt,title,title_desc_sent_1,title_desc
5,"France's economy shrank by 5.8%, the biggest quarterly drop since 1949, as Germany projects 6.3% GDP decline",2020-04-30,So much uncertainty': New data highlights global economic pain from COVID-19,-1,"So much uncertainty': New data highlights global economic pain from COVID-19. France's economy shrank by 5.8%, the biggest quarterly drop since 1949, as Germany projects 6.3% GDP decline"
49,"The tax remains the most cost-effective tool for fighting climate change, says Ecofiscal Commission",2019-11-28,"Carbon tax must hit $210 per tonne by 2030 to meet Paris targets, report concludes",0,"Carbon tax must hit $210 per tonne by 2030 to meet Paris targets, report concludes. The tax remains the most cost-effective tool for fighting climate change, says Ecofiscal Commission"
80,Canadian firms among many investing billions in extraterrestrial ventures,2019-07-17,Companies look to cash in on out-of-this-world profits in new space economy,1,Companies look to cash in on out-of-this-world profits in new space economy. Canadian firms among many investing billions in extraterrestrial ventures
54,"Gross domestic product edged up slightly, but fell short of expectations",2019-10-31,"Canada's economy grew 0.1% in August, Statistics Canada reports",1,"Canada's economy grew 0.1% in August, Statistics Canada reports. Gross domestic product edged up slightly, but fell short of expectations"
22,"Canada’s economy slid to a near halt in the fourth quarter, as exports dropped by the most since 2017 and business investment declined, but December came in stronger-than-expected, suggesting the economy had a bit of momentum going into 2020 before the coronavirus concerns.",2020-02-28,Canada's output stalls as exports and business investment drop,-1,"Canada's output stalls as exports and business investment drop. Canada’s economy slid to a near halt in the fourth quarter, as exports dropped by the most since 2017 and business investment declined, but December came in stronger-than-expected, suggesting the economy had a bit of momentum going into 2020 before the coronavirus concerns."
90,"Painting the PM as fiscally feckless is a key Conservative argument - but on taxation, it doesn't stand up",2019-06-08,Is Trudeau a 'tax-and-spend' Liberal? The numbers say no,0,"Is Trudeau a 'tax-and-spend' Liberal? The numbers say no. Painting the PM as fiscally feckless is a key Conservative argument - but on taxation, it doesn't stand up"
66,"Patrick Scott, Katrina Nokleby face off for seat vacated by former minister Glen Abernethy",2019-09-17,The candidates: Great Slave,0,"The candidates: Great Slave. Patrick Scott, Katrina Nokleby face off for seat vacated by former minister Glen Abernethy"
66,"Patrick Scott, Katrina Nokleby face off for seat vacated by former minister Glen Abernethy",2019-09-17,The candidates: Great Slave,0,"The candidates: Great Slave. Patrick Scott, Katrina Nokleby face off for seat vacated by former minister Glen Abernethy"
10,City comes up with action plans for 3 possible outcomes of coronavirus pandemic,2020-04-21,"Wage reductions, more layoffs for City of Winnipeg workers part of worst-case COVID-19 scenarios",-1,"Wage reductions, more layoffs for City of Winnipeg workers part of worst-case COVID-19 scenarios. City comes up with action plans for 3 possible outcomes of coronavirus pandemic"
113,"Canada’s economy grew for a seventh consecutive month in August, led by crude oil and financial services, keeping the momentum going for higher interest rates.",2018-10-31,Canadian economy expands for seventh month on oil extraction,1,"Canadian economy expands for seventh month on oil extraction. Canada’s economy grew for a seventh consecutive month in August, led by crude oil and financial services, keeping the momentum going for higher interest rates."
126,"The U.S. economy expanded in the first quarter at a slower pace than previously estimated, reflecting downward revisions to spending on services and to inventory investment, according to Commerce Department data released Thursday.",2018-06-28,U.S. first-quarter GDP growth revised down to 2% on services,-1,"U.S. first-quarter GDP growth revised down to 2% on services. The U.S. economy expanded in the first quarter at a slower pace than previously estimated, reflecting downward revisions to spending on services and to inventory investment, according to Commerce Department data released Thursday."
80,Canadian firms among many investing billions in extraterrestrial ventures,2019-07-17,Companies look to cash in on out-of-this-world profits in new space economy,1,Companies look to cash in on out-of-this-world profits in new space economy. Canadian firms among many investing billions in extraterrestrial ventures
89,"Local councillor says while project is on schedule, police are ticketing for 'dumb driving behaviour'",2019-06-14,Two more months of traffic pain until CN finishes rail bridge replacement,0,"Two more months of traffic pain until CN finishes rail bridge replacement. Local councillor says while project is on schedule, police are ticketing for 'dumb driving behaviour'"
4,The high number of COVID-19 cases in Montreal hospitals caused Premier Francois Legault to postpone store openings by a week,2020-05-04,Setback to Montreal retail reopening shows rocky path to getting economy running again,-1,Setback to Montreal retail reopening shows rocky path to getting economy running again. The high number of COVID-19 cases in Montreal hospitals caused Premier Francois Legault to postpone store openings by a week
124,"President Donald Trump said the U.S. economy is on track to reach an annual growth rate of more than 3 per cent, as he celebrated a report Friday that the economy expanded in the second quarter at the fastest pace in four years.",2018-07-27,Trump claims victory as GDP grows at fastest pace since 2014,1,"Trump claims victory as GDP grows at fastest pace since 2014. President Donald Trump said the U.S. economy is on track to reach an annual growth rate of more than 3 per cent, as he celebrated a report Friday that the economy expanded in the second quarter at the fastest pace in four years."
73,"Economic contraction of 0.8% 'not nearly as severe as the 2015-16 recession,' with recovery in 2020",2019-08-20,"Alberta faces 'mild recession in 2019' due largely to pipeline uncertainty, Conference Board forecasts",-1,"Alberta faces 'mild recession in 2019' due largely to pipeline uncertainty, Conference Board forecasts. Economic contraction of 0.8% 'not nearly as severe as the 2015-16 recession,' with recovery in 2020"
108,Factories lead fastest economic growth in five months,2018-12-21,Canada’s economy grows faster than expected,1,Canada’s economy grows faster than expected. Factories lead fastest economic growth in five months
3,Prime Minister Justin Trudeau has promised financial aid for Alberta's beleaguered oil and gas industry,2020-05-06,"May and Blanchet declare the oilpatch 'dead,' warn Ottawa against financial supports",-1,"May and Blanchet declare the oilpatch 'dead,' warn Ottawa against financial supports. Prime Minister Justin Trudeau has promised financial aid for Alberta's beleaguered oil and gas industry"
88,"Congress hears that tariffs on imports hurting family businesses, companies of all sizes",2019-06-17,U.S. businesses beg Trump not to escalate tariffs on China,0,"U.S. businesses beg Trump not to escalate tariffs on China. Congress hears that tariffs on imports hurting family businesses, companies of all sizes"
75,"This beautiful residence for creatives in Picton, Ont. helps couple build ideal artists' life.",2019-08-09,Why these artists rejected city life (and how they're making it big in their small town),0,"Why these artists rejected city life (and how they're making it big in their small town). This beautiful residence for creatives in Picton, Ont. helps couple build ideal artists' life."
118,"Canada’s measure of real gross domestic product will get a boost after the legalization of marijuana adds as much as $8 billion to the country’s economy, according to Toronto-Dominion Bank.",2018-09-19,"Marijuana to boost Canada's 2019 GDP, at least on paper: TD",1,"Marijuana to boost Canada's 2019 GDP, at least on paper: TD. Canada’s measure of real gross domestic product will get a boost after the legalization of marijuana adds as much as $8 billion to the country’s economy, according to Toronto-Dominion Bank."
59,"All the major federal parties have committed to current levels of funding, but B.C. group wants more",2019-10-05,Stroller brigades' across B.C. make plea for national child-care strategy,0,"Stroller brigades' across B.C. make plea for national child-care strategy. All the major federal parties have committed to current levels of funding, but B.C. group wants more"
107,"Canadian gross domestic product grew at the fastest pace in five months on a lift from manufacturing, giving the economy fresh momentum to open the fourth quarter.",2018-12-21,"Canada's GDP grows at fastest pace in 5 months, boosted by factories",1,"Canada's GDP grows at fastest pace in 5 months, boosted by factories. Canadian gross domestic product grew at the fastest pace in five months on a lift from manufacturing, giving the economy fresh momentum to open the fourth quarter."
101,"The U.S. economy cooled by less than expected last quarter as business investment picked up, suggesting growth could be stronger for longer as the Federal Reserve takes a patient approach to interest rates.",2019-02-28,U.S. GDP grows above-forecast 2.6% as business spending picks up,1,"U.S. GDP grows above-forecast 2.6% as business spending picks up. The U.S. economy cooled by less than expected last quarter as business investment picked up, suggesting growth could be stronger for longer as the Federal Reserve takes a patient approach to interest rates."
19,Finance minister‚Äôs budget bets outbreak is more public health than economic problem,2020-03-11,"With little to say on coronavirus, is Quebec's budget 'of the future' out of sync with the present?",0,"With little to say on coronavirus, is Quebec's budget 'of the future' out of sync with the present?. Finance minister‚Äôs budget bets outbreak is more public health than economic problem"
91,The bar to change is high,2019-06-04,"The Bank of Canada has learned a few things about targeting inflation, and it's sharing lessons with the Fed",0,"The Bank of Canada has learned a few things about targeting inflation, and it's sharing lessons with the Fed. The bar to change is high"
43,"There‚Äôs a mismatch between what‚Äôs being built and what renters need, says economist Mark Lee",2019-12-12,"Vancouver needs 10,000 affordable housing units a year to address rental 'backlog,' report advises",0,"Vancouver needs 10,000 affordable housing units a year to address rental 'backlog,' report advises. There‚Äôs a mismatch between what‚Äôs being built and what renters need, says economist Mark Lee"
110,"Heightened trade uncertainty over the summer took a major toll on Canada's economy in the third quarter, prompting households to slow consumption and businesses to sharply curtail investment.",2018-11-30,"Canada's growth weakens as investment drops, consumers fade",-1,"Canada's growth weakens as investment drops, consumers fade. Heightened trade uncertainty over the summer took a major toll on Canada's economy in the third quarter, prompting households to slow consumption and businesses to sharply curtail investment."
103,"Right now, he says, there's a spirit of thinking the lengthy bull market 'ought to come to an end soon'",2019-02-12,"Recession risk looks elevated, says Nobel economist Robert Shiller",-1,"Recession risk looks elevated, says Nobel economist Robert Shiller. Right now, he says, there's a spirit of thinking the lengthy bull market 'ought to come to an end soon'"
92,"With housing and oil off the boil, why hasn't the Canadian economy gone into free fall?",2019-05-31,Why the Canadian economy seems divorced from traditional signals: Don Pittis,0,"Why the Canadian economy seems divorced from traditional signals: Don Pittis. With housing and oil off the boil, why hasn't the Canadian economy gone into free fall?"
71,Government says debt would have been $120B by 2024 under previous NDP plan,2019-08-27,"Alberta government focuses on high debt, not improved deficit, revenue numbers in Q1 update",-1,"Alberta government focuses on high debt, not improved deficit, revenue numbers in Q1 update. Government says debt would have been $120B by 2024 under previous NDP plan"
25,Dow down 880 points as virus spreads further around the world and officials describe it as 'a rapidly escalating epidemic',2020-02-25,Stocks plunge after CDC warns Americans to prepare for coronavirus outbreak in U.S.,-1,Stocks plunge after CDC warns Americans to prepare for coronavirus outbreak in U.S.. Dow down 880 points as virus spreads further around the world and officials describe it as 'a rapidly escalating epidemic'
65,"About 600,000 people affected around world by travel company's bankruptcy",2019-09-23,Where are Thomas Cook travellers stranded? Here's how 17 countries are responding,0,"Where are Thomas Cook travellers stranded? Here's how 17 countries are responding. About 600,000 people affected around world by travel company's bankruptcy"
19,Finance minister‚Äôs budget bets outbreak is more public health than economic problem,2020-03-11,"With little to say on coronavirus, is Quebec's budget 'of the future' out of sync with the present?",0,"With little to say on coronavirus, is Quebec's budget 'of the future' out of sync with the present?. Finance minister‚Äôs budget bets outbreak is more public health than economic problem"
112,"The U.S. economy remained on a solid footing in the third quarter, matching previously reported results, as stronger business investment and a bigger boost from inventories cushioned the worst trade drag since 1984.",2018-11-28,U.S. economy grew at unrevised 3.5% pace in third quarter,1,"U.S. economy grew at unrevised 3.5% pace in third quarter. The U.S. economy remained on a solid footing in the third quarter, matching previously reported results, as stronger business investment and a bigger boost from inventories cushioned the worst trade drag since 1984."
21,Bad weather and strikes slowed growth to a crawl,2020-02-28,"Canada's economy grew at 0.3% pace in fourth quarter, slowest level in almost 4 years",-1,"Canada's economy grew at 0.3% pace in fourth quarter, slowest level in almost 4 years. Bad weather and strikes slowed growth to a crawl"
121,Mexico’s economy stalled in the second quarter amid a drop in oil and industrial output and a slowdown in services activity.,2018-08-24,Mexican economy stalls with declines in oil and industry output,-1,Mexican economy stalls with declines in oil and industry output. Mexico’s economy stalled in the second quarter amid a drop in oil and industrial output and a slowdown in services activity.
116,"The U.S. economy grew in the second quarter at an unrevised 4.2 per cent pace, the fastest since late 2014, indicating a solid foundation for this quarter, Commerce Department data showed Thursday.",2018-09-27,U.S. economy grew at unrevised 4.2% pace in second quarter,1,"U.S. economy grew at unrevised 4.2% pace in second quarter. The U.S. economy grew in the second quarter at an unrevised 4.2 per cent pace, the fastest since late 2014, indicating a solid foundation for this quarter, Commerce Department data showed Thursday."
93,Investors are worried the tariffs will derail the revised NAFTA,2019-05-31,Canada's yield curve inverts the most in 12 years on Trump's Mexico tariffs threat,-1,Canada's yield curve inverts the most in 12 years on Trump's Mexico tariffs threat. Investors are worried the tariffs will derail the revised NAFTA
109,"BMO economists say gross domestic product could expand by 1.8 per cent next year, instead of the 2 per cent forecast previously",2018-12-03,"Alberta oil cuts will slow Canadian economy next year, banks predict",-1,"Alberta oil cuts will slow Canadian economy next year, banks predict. BMO economists say gross domestic product could expand by 1.8 per cent next year, instead of the 2 per cent forecast previously"
