,description,publishedAt,title,title_desc_sent_1,title_desc
77,"U.S. economic growth slowed in the second quarter by less than forecast as consumer spending topped estimates, though weaker business investment and exports underscored the risks spurring the Federal Reserve toward an interest-rate cut next week.",2019-07-26,U.S. growth slows to 2.1% as trade tensions weigh on businesses,-1,"U.S. growth slows to 2.1% as trade tensions weigh on businesses. U.S. economic growth slowed in the second quarter by less than forecast as consumer spending topped estimates, though weaker business investment and exports underscored the risks spurring the Federal Reserve toward an interest-rate cut next week."
78,Report says agreement that replaced NAFTA will hit Mexico the hardest,2019-07-24,C.D. Howe report finds no winners in Canada-U.S.-Mexico free trade agreement,-1,C.D. Howe report finds no winners in Canada-U.S.-Mexico free trade agreement. Report says agreement that replaced NAFTA will hit Mexico the hardest
81,"China’s economy slowed to the weakest pace since quarterly data began in 1992 amid the ongoing trade standoff with the U.S., while monthly indicators provided signs that a stabilization is emerging.",2019-07-14,China's growth slides to weakest pace in almost three decades,-1,"China's growth slides to weakest pace in almost three decades. China’s economy slowed to the weakest pace since quarterly data began in 1992 amid the ongoing trade standoff with the U.S., while monthly indicators provided signs that a stabilization is emerging."
93,Investors are worried the tariffs will derail the revised NAFTA,2019-05-31,Canada's yield curve inverts the most in 12 years on Trump's Mexico tariffs threat,-1,Canada's yield curve inverts the most in 12 years on Trump's Mexico tariffs threat. Investors are worried the tariffs will derail the revised NAFTA
96,Governor’s speech suggests Bank of Canada rates won’t be moving up or down any time soon,2019-04-01,"Stephen Poloz confident slowdown is temporary, but low rates still needed",-1,"Stephen Poloz confident slowdown is temporary, but low rates still needed. Governor’s speech suggests Bank of Canada rates won’t be moving up or down any time soon"
97,Investors now see a strong chance of a cut by the Bank of Canada over the next 12 months,2019-04-01,Bank of Canada’s Stephen Poloz gets chance today to put rate cut speculation on ice,-1,Bank of Canada’s Stephen Poloz gets chance today to put rate cut speculation on ice. Investors now see a strong chance of a cut by the Bank of Canada over the next 12 months
98,"U.S. economic growth cooled by more than initially reported last quarter on revisions to consumer and government spending, signaling mounting challenges to the expansion as it nears a record duration.",2019-03-28,U.S. fourth-quarter growth pace revised down to 2.2% from 2.6%,-1,"U.S. fourth-quarter growth pace revised down to 2.2% from 2.6%. U.S. economic growth cooled by more than initially reported last quarter on revisions to consumer and government spending, signaling mounting challenges to the expansion as it nears a record duration."
99,"The global economy’s sharp loss of speed through 2018 has left the pace of expansion the weakest since the global financial crisis a decade ago, according to Bloomberg Economics.",2019-03-11,Global economy hits its weakest spell since financial crisis,-1,"Global economy hits its weakest spell since financial crisis. The global economy’s sharp loss of speed through 2018 has left the pace of expansion the weakest since the global financial crisis a decade ago, according to Bloomberg Economics."
100,"Canada’s sluggish economic data opens the door for Finance Minister Bill Morneau to spend more in his pre-election budget, according to Bank of Nova Scotia.",2019-03-01,Weak Canadian GDP data opens door for stimulus budget: Scotiabank,-1,"Weak Canadian GDP data opens door for stimulus budget: Scotiabank. Canada’s sluggish economic data opens the door for Finance Minister Bill Morneau to spend more in his pre-election budget, according to Bank of Nova Scotia."
102,"After a monthlong delay due to the federal shutdown, data out Thursday will show just how much steam the U.S. economy lost in the fourth quarter -- and what it all means for 2019.",2019-02-27,Month-late GDP data to detail where the U.S. economy is losing steam,-1,"Month-late GDP data to detail where the U.S. economy is losing steam. After a monthlong delay due to the federal shutdown, data out Thursday will show just how much steam the U.S. economy lost in the fourth quarter -- and what it all means for 2019."
103,"Right now, he says, there's a spirit of thinking the lengthy bull market 'ought to come to an end soon'",2019-02-12,"Recession risk looks elevated, says Nobel economist Robert Shiller",-1,"Recession risk looks elevated, says Nobel economist Robert Shiller. Right now, he says, there's a spirit of thinking the lengthy bull market 'ought to come to an end soon'"
104,"Canada’s economy contracted for the second time in three months on lower energy production, the clearest evidence yet of a soft patch that’s expected to linger through the first part of this year.",2019-01-31,Energy slump drives Canada's second GDP decline in 3 months,-1,"Energy slump drives Canada's second GDP decline in 3 months. Canada’s economy contracted for the second time in three months on lower energy production, the clearest evidence yet of a soft patch that’s expected to linger through the first part of this year."
105,Canada's statistics agency will stop releasing monthly merchandise trade data indefinitely because of the U.S. government shutdown,2019-01-17,Forget about getting fresh trade data — the U.S. shutdown is now hitting Canada,-1,Forget about getting fresh trade data — the U.S. shutdown is now hitting Canada. Canada's statistics agency will stop releasing monthly merchandise trade data indefinitely because of the U.S. government shutdown
109,"BMO economists say gross domestic product could expand by 1.8 per cent next year, instead of the 2 per cent forecast previously",2018-12-03,"Alberta oil cuts will slow Canadian economy next year, banks predict",-1,"Alberta oil cuts will slow Canadian economy next year, banks predict. BMO economists say gross domestic product could expand by 1.8 per cent next year, instead of the 2 per cent forecast previously"
110,"Heightened trade uncertainty over the summer took a major toll on Canada's economy in the third quarter, prompting households to slow consumption and businesses to sharply curtail investment.",2018-11-30,"Canada's growth weakens as investment drops, consumers fade",-1,"Canada's growth weakens as investment drops, consumers fade. Heightened trade uncertainty over the summer took a major toll on Canada's economy in the third quarter, prompting households to slow consumption and businesses to sharply curtail investment."
114,"China’s economic growth slowed more than expected in the third quarter, as weak industrial output data and what the government called the ""severe international situation"" challenged efforts to stabilize the economy and reach its growth targets.",2018-10-18,China economic growth slows more than expected in third quarter,-1,"China economic growth slows more than expected in third quarter. China’s economic growth slowed more than expected in the third quarter, as weak industrial output data and what the government called the ""severe international situation"" challenged efforts to stabilize the economy and reach its growth targets."
115,"With China’s economic expansion expected to slow as trade wars heat up, a closer look at the data may offer a better look at what’s really happening in the world’s second-largest economy.",2018-10-18,"What to watch in China's GDP report: Trade, autos, manufacturing",-1,"What to watch in China's GDP report: Trade, autos, manufacturing. With China’s economic expansion expected to slow as trade wars heat up, a closer look at the data may offer a better look at what’s really happening in the world’s second-largest economy."
121,Mexico’s economy stalled in the second quarter amid a drop in oil and industrial output and a slowdown in services activity.,2018-08-24,Mexican economy stalls with declines in oil and industry output,-1,Mexican economy stalls with declines in oil and industry output. Mexico’s economy stalled in the second quarter amid a drop in oil and industrial output and a slowdown in services activity.
126,"The U.S. economy expanded in the first quarter at a slower pace than previously estimated, reflecting downward revisions to spending on services and to inventory investment, according to Commerce Department data released Thursday.",2018-06-28,U.S. first-quarter GDP growth revised down to 2% on services,-1,"U.S. first-quarter GDP growth revised down to 2% on services. The U.S. economy expanded in the first quarter at a slower pace than previously estimated, reflecting downward revisions to spending on services and to inventory investment, according to Commerce Department data released Thursday."
128,"Canada’s economy decelerated more than expected in the second half of last year, amid signs indebted households have begun slowing down spending.",2018-03-02,Canadian GDP growth falls short of expectations in Q4,-1,"Canadian GDP growth falls short of expectations in Q4. Canada’s economy decelerated more than expected in the second half of last year, amid signs indebted households have begun slowing down spending."
129,The Canadian dollar is heading for its worst week in a year amid worries that U.S. metal tariffs will further weaken economic growth that came in below expectations for the second half of last year.,2018-03-02,"Loonie set for steepest weekly drop in a year on trade worries, GDP miss",-1,"Loonie set for steepest weekly drop in a year on trade worries, GDP miss. The Canadian dollar is heading for its worst week in a year amid worries that U.S. metal tariffs will further weaken economic growth that came in below expectations for the second half of last year."
92,"With housing and oil off the boil, why hasn't the Canadian economy gone into free fall?",2019-05-31,Why the Canadian economy seems divorced from traditional signals: Don Pittis,0,"Why the Canadian economy seems divorced from traditional signals: Don Pittis. With housing and oil off the boil, why hasn't the Canadian economy gone into free fall?"
74,"It's the fastest the city has ever hit $1B, according to officials",2019-08-20,Hamilton hits $1B in building permits in just 8 months,0,"Hamilton hits $1B in building permits in just 8 months. It's the fastest the city has ever hit $1B, according to officials"
44,"Trudeau met with Latvian President Egils Levits, Prince Charles earlier Tuesday",2019-12-04,"Canada 'slightly delinquent' on defence spending, Trump says at NATO gathering",0,"Canada 'slightly delinquent' on defence spending, Trump says at NATO gathering. Trudeau met with Latvian President Egils Levits, Prince Charles earlier Tuesday"
117,"China is on course to be the world’s biggest economy by 2030, according to analysis that challenges Donald Trump’s claim that the U.S. is not about to be overtaken.",2018-09-25,"China will overtake the U.S. in less than 15 years, HSBC says",0,"China will overtake the U.S. in less than 15 years, HSBC says. China is on course to be the world’s biggest economy by 2030, according to analysis that challenges Donald Trump’s claim that the U.S. is not about to be overtaken."
27,"Changes likely to impact service, farming and health-care industries, among others",2020-02-19,British immigration overhaul takes aim at 'cheap labour from Europe',0,"British immigration overhaul takes aim at 'cheap labour from Europe'. Changes likely to impact service, farming and health-care industries, among others"
62,Candidates gathered for panel discussion Friday,2019-09-28,The candidates for Regina‚ÄíLewvan and where they stand on the issues,0,The candidates for Regina‚ÄíLewvan and where they stand on the issues. Candidates gathered for panel discussion Friday
92,"With housing and oil off the boil, why hasn't the Canadian economy gone into free fall?",2019-05-31,Why the Canadian economy seems divorced from traditional signals: Don Pittis,0,"Why the Canadian economy seems divorced from traditional signals: Don Pittis. With housing and oil off the boil, why hasn't the Canadian economy gone into free fall?"
58,"Still few signs of Canadian recession, but this week's data may tell us more",2019-10-08,All eyes on Canadian jobs numbers as election heads into 5th week: Don Pittis,0,"All eyes on Canadian jobs numbers as election heads into 5th week: Don Pittis. Still few signs of Canadian recession, but this week's data may tell us more"
64,Liberals' pledge to 'fix' gaps in health care system would cost billions more,2019-09-24,Trudeau's big ‚Äî and underfunded ‚Äî health care promises,0,Trudeau's big ‚Äî and underfunded ‚Äî health care promises. Liberals' pledge to 'fix' gaps in health care system would cost billions more
31,"Statistics Canada looks to Big Data to size up Canadians, but are the numbers biased?",2020-01-20,Statistics are great unless they measure the wrong things: Don Pittis,0,"Statistics are great unless they measure the wrong things: Don Pittis. Statistics Canada looks to Big Data to size up Canadians, but are the numbers biased?"
31,"Statistics Canada looks to Big Data to size up Canadians, but are the numbers biased?",2020-01-20,Statistics are great unless they measure the wrong things: Don Pittis,0,"Statistics are great unless they measure the wrong things: Don Pittis. Statistics Canada looks to Big Data to size up Canadians, but are the numbers biased?"
65,"About 600,000 people affected around world by travel company's bankruptcy",2019-09-23,Where are Thomas Cook travellers stranded? Here's how 17 countries are responding,0,"Where are Thomas Cook travellers stranded? Here's how 17 countries are responding. About 600,000 people affected around world by travel company's bankruptcy"
89,"Local councillor says while project is on schedule, police are ticketing for 'dumb driving behaviour'",2019-06-14,Two more months of traffic pain until CN finishes rail bridge replacement,0,"Two more months of traffic pain until CN finishes rail bridge replacement. Local councillor says while project is on schedule, police are ticketing for 'dumb driving behaviour'"
95,No strong case to move in either direction,2019-05-22,Fed signals patience on rate moves ‘for some time’,0,Fed signals patience on rate moves ‘for some time’. No strong case to move in either direction
65,"About 600,000 people affected around world by travel company's bankruptcy",2019-09-23,Where are Thomas Cook travellers stranded? Here's how 17 countries are responding,0,"Where are Thomas Cook travellers stranded? Here's how 17 countries are responding. About 600,000 people affected around world by travel company's bankruptcy"
12,"‚ÄòThis is one thing they should take off their list to worry about,‚Äô says Mark Machin",2020-04-06,"Canada Pension Plan board president says the retirement fund is safe, despite economic downturn",0,"Canada Pension Plan board president says the retirement fund is safe, despite economic downturn. ‚ÄòThis is one thing they should take off their list to worry about,‚Äô says Mark Machin"
63,"Goal isn't to come up with something politically palatable, it's to secure future: May",2019-09-27,"Canadian industry is 'addicted to fossil fuels,' but the Green Party can change that, says Elizabeth May",0,"Canadian industry is 'addicted to fossil fuels,' but the Green Party can change that, says Elizabeth May. Goal isn't to come up with something politically palatable, it's to secure future: May"
8,This will help to ensure no product is lost so that farmers are in good position for the 2020 growing season',2020-04-23,P.E.I. announces $4.7M to tackle potato surplus related to COVID-19 market conditions,0,P.E.I. announces $4.7M to tackle potato surplus related to COVID-19 market conditions. This will help to ensure no product is lost so that farmers are in good position for the 2020 growing season'
65,"About 600,000 people affected around world by travel company's bankruptcy",2019-09-23,Where are Thomas Cook travellers stranded? Here's how 17 countries are responding,0,"Where are Thomas Cook travellers stranded? Here's how 17 countries are responding. About 600,000 people affected around world by travel company's bankruptcy"
75,"This beautiful residence for creatives in Picton, Ont. helps couple build ideal artists' life.",2019-08-09,Why these artists rejected city life (and how they're making it big in their small town),0,"Why these artists rejected city life (and how they're making it big in their small town). This beautiful residence for creatives in Picton, Ont. helps couple build ideal artists' life."
91,The bar to change is high,2019-06-04,"The Bank of Canada has learned a few things about targeting inflation, and it's sharing lessons with the Fed",0,"The Bank of Canada has learned a few things about targeting inflation, and it's sharing lessons with the Fed. The bar to change is high"
8,This will help to ensure no product is lost so that farmers are in good position for the 2020 growing season',2020-04-23,P.E.I. announces $4.7M to tackle potato surplus related to COVID-19 market conditions,0,P.E.I. announces $4.7M to tackle potato surplus related to COVID-19 market conditions. This will help to ensure no product is lost so that farmers are in good position for the 2020 growing season'
62,Candidates gathered for panel discussion Friday,2019-09-28,The candidates for Regina‚ÄíLewvan and where they stand on the issues,0,The candidates for Regina‚ÄíLewvan and where they stand on the issues. Candidates gathered for panel discussion Friday
86,Current sanctions have already sent the country spiralling into a deep recession,2019-06-24,Trump is threatening Iran with more sanctions — but what's left to target?,0,Trump is threatening Iran with more sanctions — but what's left to target?. Current sanctions have already sent the country spiralling into a deep recession
35,"Belarus relies on Russia for 80% of energy needs, hosts pipeline that Russia uses to export oil",2020-01-03,Russia cuts off oil supplies to Belarus as economic talks collapse,0,"Russia cuts off oil supplies to Belarus as economic talks collapse. Belarus relies on Russia for 80% of energy needs, hosts pipeline that Russia uses to export oil"
63,"Goal isn't to come up with something politically palatable, it's to secure future: May",2019-09-27,"Canadian industry is 'addicted to fossil fuels,' but the Green Party can change that, says Elizabeth May",0,"Canadian industry is 'addicted to fossil fuels,' but the Green Party can change that, says Elizabeth May. Goal isn't to come up with something politically palatable, it's to secure future: May"
66,"Patrick Scott, Katrina Nokleby face off for seat vacated by former minister Glen Abernethy",2019-09-17,The candidates: Great Slave,0,"The candidates: Great Slave. Patrick Scott, Katrina Nokleby face off for seat vacated by former minister Glen Abernethy"
69,"Canada’s economy recorded a stronger-than-expected rebound in the second quarter as exports recovered, but surprisingly weak consumption and business investment will cast doubts on the expansion’s sustainability.",2019-08-30,Consumer worries cloud best Canadian output gain in two years,0,"Consumer worries cloud best Canadian output gain in two years. Canada’s economy recorded a stronger-than-expected rebound in the second quarter as exports recovered, but surprisingly weak consumption and business investment will cast doubts on the expansion’s sustainability."
111,Turmoil in Canada’s two largest export sectors threatens to undermine the country’s so-far-so-good economic expansion.,2018-11-29,Auto and oil woes cast pall over Canada’s economic expansion,0,Auto and oil woes cast pall over Canada’s economic expansion. Turmoil in Canada’s two largest export sectors threatens to undermine the country’s so-far-so-good economic expansion.
70,Former Tory interim-leader says Canada made sacrifices to secure gains in NAFTA negotiation,2019-08-28,Ambrose disagrees with Scheer's assertion that Trudeau caved to Trump on NAFTA,0,Ambrose disagrees with Scheer's assertion that Trudeau caved to Trump on NAFTA. Former Tory interim-leader says Canada made sacrifices to secure gains in NAFTA negotiation
49,"The tax remains the most cost-effective tool for fighting climate change, says Ecofiscal Commission",2019-11-28,"Carbon tax must hit $210 per tonne by 2030 to meet Paris targets, report concludes",0,"Carbon tax must hit $210 per tonne by 2030 to meet Paris targets, report concludes. The tax remains the most cost-effective tool for fighting climate change, says Ecofiscal Commission"
44,"Trudeau met with Latvian President Egils Levits, Prince Charles earlier Tuesday",2019-12-04,"Canada 'slightly delinquent' on defence spending, Trump says at NATO gathering",0,"Canada 'slightly delinquent' on defence spending, Trump says at NATO gathering. Trudeau met with Latvian President Egils Levits, Prince Charles earlier Tuesday"
12,"‚ÄòThis is one thing they should take off their list to worry about,‚Äô says Mark Machin",2020-04-06,"Canada Pension Plan board president says the retirement fund is safe, despite economic downturn",0,"Canada Pension Plan board president says the retirement fund is safe, despite economic downturn. ‚ÄòThis is one thing they should take off their list to worry about,‚Äô says Mark Machin"
90,"Painting the PM as fiscally feckless is a key Conservative argument - but on taxation, it doesn't stand up",2019-06-08,Is Trudeau a 'tax-and-spend' Liberal? The numbers say no,0,"Is Trudeau a 'tax-and-spend' Liberal? The numbers say no. Painting the PM as fiscally feckless is a key Conservative argument - but on taxation, it doesn't stand up"
26,"Containers sitting idle at major import hubs of Vancouver, Montreal and Halifax",2020-02-21,Rail blockades causing containers to pile up at Canadian ports,0,"Rail blockades causing containers to pile up at Canadian ports. Containers sitting idle at major import hubs of Vancouver, Montreal and Halifax"
62,Candidates gathered for panel discussion Friday,2019-09-28,The candidates for Regina‚ÄíLewvan and where they stand on the issues,0,The candidates for Regina‚ÄíLewvan and where they stand on the issues. Candidates gathered for panel discussion Friday
28,"The government may focus on mental health, climate change and housing, says Jennifer Moss",2020-02-09,What a 'well-being budget' could look like in Canada,0,"What a 'well-being budget' could look like in Canada. The government may focus on mental health, climate change and housing, says Jennifer Moss"
92,"With housing and oil off the boil, why hasn't the Canadian economy gone into free fall?",2019-05-31,Why the Canadian economy seems divorced from traditional signals: Don Pittis,0,"Why the Canadian economy seems divorced from traditional signals: Don Pittis. With housing and oil off the boil, why hasn't the Canadian economy gone into free fall?"
56,Trevor Tombe cuts through the spin and extracts the facts from 'the most consequential budget in years',2019-10-28,"OPINION | Yes, Alberta's budget raises taxes. Yes, it cuts AISH. No, it's not 'austerity.'",0,"OPINION | Yes, Alberta's budget raises taxes. Yes, it cuts AISH. No, it's not 'austerity.'. Trevor Tombe cuts through the spin and extracts the facts from 'the most consequential budget in years'"
19,Finance minister‚Äôs budget bets outbreak is more public health than economic problem,2020-03-11,"With little to say on coronavirus, is Quebec's budget 'of the future' out of sync with the present?",0,"With little to say on coronavirus, is Quebec's budget 'of the future' out of sync with the present?. Finance minister‚Äôs budget bets outbreak is more public health than economic problem"
66,"Patrick Scott, Katrina Nokleby face off for seat vacated by former minister Glen Abernethy",2019-09-17,The candidates: Great Slave,0,"The candidates: Great Slave. Patrick Scott, Katrina Nokleby face off for seat vacated by former minister Glen Abernethy"
43,"There‚Äôs a mismatch between what‚Äôs being built and what renters need, says economist Mark Lee",2019-12-12,"Vancouver needs 10,000 affordable housing units a year to address rental 'backlog,' report advises",0,"Vancouver needs 10,000 affordable housing units a year to address rental 'backlog,' report advises. There‚Äôs a mismatch between what‚Äôs being built and what renters need, says economist Mark Lee"
28,"The government may focus on mental health, climate change and housing, says Jennifer Moss",2020-02-09,What a 'well-being budget' could look like in Canada,0,"What a 'well-being budget' could look like in Canada. The government may focus on mental health, climate change and housing, says Jennifer Moss"
68,"In the past 10 years, the TSX has dropped an average 1.5% in September",2019-09-03,"If you thought August was bad, get ready for the worst month for Canadian stocks",0,"If you thought August was bad, get ready for the worst month for Canadian stocks. In the past 10 years, the TSX has dropped an average 1.5% in September"
8,This will help to ensure no product is lost so that farmers are in good position for the 2020 growing season',2020-04-23,P.E.I. announces $4.7M to tackle potato surplus related to COVID-19 market conditions,0,P.E.I. announces $4.7M to tackle potato surplus related to COVID-19 market conditions. This will help to ensure no product is lost so that farmers are in good position for the 2020 growing season'
59,"All the major federal parties have committed to current levels of funding, but B.C. group wants more",2019-10-05,Stroller brigades' across B.C. make plea for national child-care strategy,0,"Stroller brigades' across B.C. make plea for national child-care strategy. All the major federal parties have committed to current levels of funding, but B.C. group wants more"
70,Former Tory interim-leader says Canada made sacrifices to secure gains in NAFTA negotiation,2019-08-28,Ambrose disagrees with Scheer's assertion that Trudeau caved to Trump on NAFTA,0,Ambrose disagrees with Scheer's assertion that Trudeau caved to Trump on NAFTA. Former Tory interim-leader says Canada made sacrifices to secure gains in NAFTA negotiation
26,"Containers sitting idle at major import hubs of Vancouver, Montreal and Halifax",2020-02-21,Rail blockades causing containers to pile up at Canadian ports,0,"Rail blockades causing containers to pile up at Canadian ports. Containers sitting idle at major import hubs of Vancouver, Montreal and Halifax"
27,"Changes likely to impact service, farming and health-care industries, among others",2020-02-19,British immigration overhaul takes aim at 'cheap labour from Europe',0,"British immigration overhaul takes aim at 'cheap labour from Europe'. Changes likely to impact service, farming and health-care industries, among others"
88,"Congress hears that tariffs on imports hurting family businesses, companies of all sizes",2019-06-17,U.S. businesses beg Trump not to escalate tariffs on China,0,"U.S. businesses beg Trump not to escalate tariffs on China. Congress hears that tariffs on imports hurting family businesses, companies of all sizes"
43,"There‚Äôs a mismatch between what‚Äôs being built and what renters need, says economist Mark Lee",2019-12-12,"Vancouver needs 10,000 affordable housing units a year to address rental 'backlog,' report advises",0,"Vancouver needs 10,000 affordable housing units a year to address rental 'backlog,' report advises. There‚Äôs a mismatch between what‚Äôs being built and what renters need, says economist Mark Lee"
52,"Having escaped an October crash, can we finally talk about irrational markets?",2019-11-11,Lessons from the Great Crash of 1929 for investing in an ever-rising market: Don Pittis,0,"Lessons from the Great Crash of 1929 for investing in an ever-rising market: Don Pittis. Having escaped an October crash, can we finally talk about irrational markets?"
89,"Local councillor says while project is on schedule, police are ticketing for 'dumb driving behaviour'",2019-06-14,Two more months of traffic pain until CN finishes rail bridge replacement,0,"Two more months of traffic pain until CN finishes rail bridge replacement. Local councillor says while project is on schedule, police are ticketing for 'dumb driving behaviour'"
95,No strong case to move in either direction,2019-05-22,Fed signals patience on rate moves ‘for some time’,0,Fed signals patience on rate moves ‘for some time’. No strong case to move in either direction
19,Finance minister‚Äôs budget bets outbreak is more public health than economic problem,2020-03-11,"With little to say on coronavirus, is Quebec's budget 'of the future' out of sync with the present?",0,"With little to say on coronavirus, is Quebec's budget 'of the future' out of sync with the present?. Finance minister‚Äôs budget bets outbreak is more public health than economic problem"
