,description,publishedAt,title,title_desc_sent_1,title_desc
25,Canadian builders began 2020 with a strong rebound in housing starts that is good news for the nation’s increasingly tight real estate markets.,2020-02-10,Condo gains push Canadian housing starts to a 4-month high,1,Condo gains push Canadian housing starts to a 4-month high. Canadian builders began 2020 with a strong rebound in housing starts that is good news for the nation’s increasingly tight real estate markets.
25,Canadian builders began 2020 with a strong rebound in housing starts that is good news for the nation’s increasingly tight real estate markets.,2020-02-10,Condo gains push Canadian housing starts to a 4-month high,1,Condo gains push Canadian housing starts to a 4-month high. Canadian builders began 2020 with a strong rebound in housing starts that is good news for the nation’s increasingly tight real estate markets.
82,"Plans call for two office towers, of 58 and 48 stories, about 800 rental apartments across two buildings and 200,000 square feet for retail",2019-06-26,Oxford Properties Group is planning one of Canada's biggest real estate projects in Toronto,1,"Oxford Properties Group is planning one of Canada's biggest real estate projects in Toronto. Plans call for two office towers, of 58 and 48 stories, about 800 rental apartments across two buildings and 200,000 square feet for retail"
84,"New rules for developers will come into effect in 2 years, but new homes can't be built fast enough for some",2019-06-15,"As Montreal families desperately hunt for affordable housing, advocates warn of looming crisis",1,"As Montreal families desperately hunt for affordable housing, advocates warn of looming crisis. New rules for developers will come into effect in 2 years, but new homes can't be built fast enough for some"
43,Compared to a 3.7 per cent national increase for the average home price,2019-11-27,"Hamilton-Burlington average home price to rise 3.8 per cent in 2020, ReMax estimates",1,"Hamilton-Burlington average home price to rise 3.8 per cent in 2020, ReMax estimates. Compared to a 3.7 per cent national increase for the average home price"
80,35 units will available priced at 80 per cent of the local average market rent,2019-07-06,Stratford accepting applications for affordable housing project,1,Stratford accepting applications for affordable housing project. 35 units will available priced at 80 per cent of the local average market rent
51,"Some condo owners forced to pay $6,000 more each year for insurance",2019-10-25,Wood Buffalo council will lobby province over condo insurance crisis,1,"Wood Buffalo council will lobby province over condo insurance crisis. Some condo owners forced to pay $6,000 more each year for insurance"
82,"Plans call for two office towers, of 58 and 48 stories, about 800 rental apartments across two buildings and 200,000 square feet for retail",2019-06-26,Oxford Properties Group is planning one of Canada's biggest real estate projects in Toronto,1,"Oxford Properties Group is planning one of Canada's biggest real estate projects in Toronto. Plans call for two office towers, of 58 and 48 stories, about 800 rental apartments across two buildings and 200,000 square feet for retail"
31,"The Montreal area housing market continued to heat up in the last month of 2019, as sales and prices marched higher.",2020-01-08,Montreal home sales jump 26% in December to end ‘exceptional year’,1,"Montreal home sales jump 26% in December to end ‘exceptional year’. The Montreal area housing market continued to heat up in the last month of 2019, as sales and prices marched higher."
105,January saw home sales in Montreal climb the fastest in a decade as lower prices and a booming economy lured buyers,2019-02-19,Montreal poised to overtake Vancouver as Canada’s second largest housing market,1,Montreal poised to overtake Vancouver as Canada’s second largest housing market. January saw home sales in Montreal climb the fastest in a decade as lower prices and a booming economy lured buyers
72,Townhouse sales saw a particularly sharp increase of 45.1 per cent over July 2018,2019-08-07,"Hot housing market in K-W matched hot temperatures in July, realtors say",1,"Hot housing market in K-W matched hot temperatures in July, realtors say. Townhouse sales saw a particularly sharp increase of 45.1 per cent over July 2018"
31,"The Montreal area housing market continued to heat up in the last month of 2019, as sales and prices marched higher.",2020-01-08,Montreal home sales jump 26% in December to end ‘exceptional year’,1,"Montreal home sales jump 26% in December to end ‘exceptional year’. The Montreal area housing market continued to heat up in the last month of 2019, as sales and prices marched higher."
82,"Plans call for two office towers, of 58 and 48 stories, about 800 rental apartments across two buildings and 200,000 square feet for retail",2019-06-26,Oxford Properties Group is planning one of Canada's biggest real estate projects in Toronto,1,"Oxford Properties Group is planning one of Canada's biggest real estate projects in Toronto. Plans call for two office towers, of 58 and 48 stories, about 800 rental apartments across two buildings and 200,000 square feet for retail"
68,"Sales up in most large markets, including Calgary, Edmonton, Toronto, Montreal, B.C. Lower Mainland",2019-08-15,"Home sales climb higher in July, Canadian Real Estate Association reports",1,"Home sales climb higher in July, Canadian Real Estate Association reports. Sales up in most large markets, including Calgary, Edmonton, Toronto, Montreal, B.C. Lower Mainland"
105,January saw home sales in Montreal climb the fastest in a decade as lower prices and a booming economy lured buyers,2019-02-19,Montreal poised to overtake Vancouver as Canada’s second largest housing market,1,Montreal poised to overtake Vancouver as Canada’s second largest housing market. January saw home sales in Montreal climb the fastest in a decade as lower prices and a booming economy lured buyers
51,"Some condo owners forced to pay $6,000 more each year for insurance",2019-10-25,Wood Buffalo council will lobby province over condo insurance crisis,1,"Wood Buffalo council will lobby province over condo insurance crisis. Some condo owners forced to pay $6,000 more each year for insurance"
105,January saw home sales in Montreal climb the fastest in a decade as lower prices and a booming economy lured buyers,2019-02-19,Montreal poised to overtake Vancouver as Canada’s second largest housing market,1,Montreal poised to overtake Vancouver as Canada’s second largest housing market. January saw home sales in Montreal climb the fastest in a decade as lower prices and a booming economy lured buyers
58,What do booming housing markets mean for Canadian communities?,2019-09-28,"Higher home prices, higher debt levels and how they affect our choices",1,"Higher home prices, higher debt levels and how they affect our choices. What do booming housing markets mean for Canadian communities?"
97,"Average selling price climbs 1.9% to $820,148",2019-05-06,"Toronto housing market starts buying season with a bang, sales up 17%",1,"Toronto housing market starts buying season with a bang, sales up 17%. Average selling price climbs 1.9% to $820,148"
41,170 housing units sat empty for years after the Faro mine closed in 1997,2019-12-03,Faro's abandoned homes have all been sold,1,Faro's abandoned homes have all been sold. 170 housing units sat empty for years after the Faro mine closed in 1997
91,"Move to towns near secondary cities is growing in popularity, real estate agents say",2019-05-26,Homebuyers escape high housing costs by relocating to secondary cities,1,"Homebuyers escape high housing costs by relocating to secondary cities. Move to towns near secondary cities is growing in popularity, real estate agents say"
91,"Move to towns near secondary cities is growing in popularity, real estate agents say",2019-05-26,Homebuyers escape high housing costs by relocating to secondary cities,1,"Homebuyers escape high housing costs by relocating to secondary cities. Move to towns near secondary cities is growing in popularity, real estate agents say"
29,"Canadian home sales dropped in December, but prices continued to rise as demand outstripped a dwindling supply of units available for purchase, particularly in Toronto.",2020-01-15,Dwindling Toronto supply drags Canadian home sales lower,1,"Dwindling Toronto supply drags Canadian home sales lower. Canadian home sales dropped in December, but prices continued to rise as demand outstripped a dwindling supply of units available for purchase, particularly in Toronto."
105,January saw home sales in Montreal climb the fastest in a decade as lower prices and a booming economy lured buyers,2019-02-19,Montreal poised to overtake Vancouver as Canada’s second largest housing market,1,Montreal poised to overtake Vancouver as Canada’s second largest housing market. January saw home sales in Montreal climb the fastest in a decade as lower prices and a booming economy lured buyers
21,A request for a Conestoga Hut pilot project will be put forward to a city committee today,2020-02-19,Councillor pushes for micro-structure homeless solution,1,Councillor pushes for micro-structure homeless solution. A request for a Conestoga Hut pilot project will be put forward to a city committee today
80,35 units will available priced at 80 per cent of the local average market rent,2019-07-06,Stratford accepting applications for affordable housing project,1,Stratford accepting applications for affordable housing project. 35 units will available priced at 80 per cent of the local average market rent
95,"A closer reading of the studies show there's little hard evidence of actual money laundering, and even then, the amounts could be much smaller",2019-05-16,Vancouver’s dirty money figures: The smoking gun that wasn’t,1,"Vancouver’s dirty money figures: The smoking gun that wasn’t. A closer reading of the studies show there's little hard evidence of actual money laundering, and even then, the amounts could be much smaller"
29,"Canadian home sales dropped in December, but prices continued to rise as demand outstripped a dwindling supply of units available for purchase, particularly in Toronto.",2020-01-15,Dwindling Toronto supply drags Canadian home sales lower,1,"Dwindling Toronto supply drags Canadian home sales lower. Canadian home sales dropped in December, but prices continued to rise as demand outstripped a dwindling supply of units available for purchase, particularly in Toronto."
73,"The benchmark price rose 4.4 per cent to $800,900, largely driven by gains in the condo segment",2019-08-06,"Toronto home sales jump 24%, prices climb amid housing supply crunch",1,"Toronto home sales jump 24%, prices climb amid housing supply crunch. The benchmark price rose 4.4 per cent to $800,900, largely driven by gains in the condo segment"
82,"Plans call for two office towers, of 58 and 48 stories, about 800 rental apartments across two buildings and 200,000 square feet for retail",2019-06-26,Oxford Properties Group is planning one of Canada's biggest real estate projects in Toronto,1,"Oxford Properties Group is planning one of Canada's biggest real estate projects in Toronto. Plans call for two office towers, of 58 and 48 stories, about 800 rental apartments across two buildings and 200,000 square feet for retail"
19,"Fiscal situation is 'not what was hoped in the last budget but it is manageable,' says finance minister",2020-02-28,We are not in a crisis': New N.W.T. government delivers $1.9B budget,1,"We are not in a crisis': New N.W.T. government delivers $1.9B budget. Fiscal situation is 'not what was hoped in the last budget but it is manageable,' says finance minister"
73,"The benchmark price rose 4.4 per cent to $800,900, largely driven by gains in the condo segment",2019-08-06,"Toronto home sales jump 24%, prices climb amid housing supply crunch",1,"Toronto home sales jump 24%, prices climb amid housing supply crunch. The benchmark price rose 4.4 per cent to $800,900, largely driven by gains in the condo segment"
32,Condos saw the biggest price gains through 2019,2020-01-07,"Toronto home sales jump 17.4% in December, average price up 12%",1,"Toronto home sales jump 17.4% in December, average price up 12%. Condos saw the biggest price gains through 2019"
84,"New rules for developers will come into effect in 2 years, but new homes can't be built fast enough for some",2019-06-15,"As Montreal families desperately hunt for affordable housing, advocates warn of looming crisis",1,"As Montreal families desperately hunt for affordable housing, advocates warn of looming crisis. New rules for developers will come into effect in 2 years, but new homes can't be built fast enough for some"
81,"Mayor John Tory says 11 sites already identified for conversion to affordable housing, report coming this fall",2019-07-04,Anti-poverty group wants vacant downtown properties turned into affordable housing,1,"Anti-poverty group wants vacant downtown properties turned into affordable housing. Mayor John Tory says 11 sites already identified for conversion to affordable housing, report coming this fall"
32,Condos saw the biggest price gains through 2019,2020-01-07,"Toronto home sales jump 17.4% in December, average price up 12%",1,"Toronto home sales jump 17.4% in December, average price up 12%. Condos saw the biggest price gains through 2019"
19,"Fiscal situation is 'not what was hoped in the last budget but it is manageable,' says finance minister",2020-02-28,We are not in a crisis': New N.W.T. government delivers $1.9B budget,1,"We are not in a crisis': New N.W.T. government delivers $1.9B budget. Fiscal situation is 'not what was hoped in the last budget but it is manageable,' says finance minister"
