Column1,source,author,title,description,title_desc_sent_1,sent_1_note,title_desc_sent_2,sent_2_note,publishedAt,url,urlToImage,content,content_1_sent,content_1_note,content_2_sent,content_1_note2
41,Bloomberg News,Shobhana Chandra,U.S. economy grew at unrevised 3.5% pace in third quarter,"The U.S. economy remained on a solid footing in the third quarter, matching previously reported results, as stronger business investment and a bigger boost from inventories cushioned the worst trade drag since 1984.",1,,1,,11/28/2018,https://www.bnnbloomberg.ca/u-s-economy-grew-at-unrevised-3-5-pace-in-third-quarter-1.1174847,,"The U.S. economy remained on a solid footing in the third quarter, matching previously reported results, as stronger business investment and a bigger boost from inventories cushioned the worst trade drag since 1984. 
 Gross domestic product grew at an unrevised 3.5 per cent annualized rate, Commerce Department data showed Wednesday, in line with the median forecast in a Bloomberg survey. Household spending, which accounts for about 70 per cent of the economy, grew 3.6 per cent, revised from 4 per cent, on weaker durable goods purchases. 
 Key Insights 
 
 The biggest change from the prior report on GDP, the value of all goods and services produced in the nation, came from stronger business investment, while most other categories were in line with earlier readings. 
 Nonresidential fixed investment -- which includes spending on equipment, structures and intellectual property - grew 2.5 per cent, revised from a 0.8 per cent gain. Economists are monitoring such spending because, along with consumer purchases, it was a main driver of growth in the first half. 
 Combined with a 4.2 per cent pace of GDP growth in the April to June period, the results capped the best back-to-back quarters since 2014. At the same time, growth is projected to moderate this quarter. 
 Risks to the outlook include an escalating trade war with China, cooling global demand and rising borrowing costs, while the boost from President Donald Trump’s tax cuts is expected to wane next year. 
 The report also provided a first glimpse of some key data: Corporate pretax earnings rose 10.3 per cent from a year earlier, the most in six years, after a 7.3 per cent advance. Gross domestic income rose 4 per cent, the most since 2014. 
 
 Get More 
 
 Equipment spending was revised up to a 3.5 per cent rise from a 0.4 per cent gain, while investment in structures showed a 1.7 per cent drop compared with a previously reported decline of 7.9 per cent. 
 Net exports subtracted 1.91 percentage point from growth, while inventories added provided a 2.27 point boost. 
 Stripping out the volatile components of trade and inventories, so-called final sales to domestic purchasers climbed at an unrevised 3.1 per cent pace. 
 Housing still posted a third consecutive drag on GDP growth and reaffirmed that the industry has entered a broad slowdown. Residential investment fell 2.6 per cent, compared with an initially reported contraction of 4 per cent. 
 Inflation rose an unrevised 1.7 per cent. The Federal Reserve’s goal is 2 per cent based on its preferred gauge tracking personal consumption expenditures. Excluding food and energy, the Fed’s preferred price index advanced 1.5 per cent, revised from 1.6 per cent. 
 Government spending increased at a 2.6 per cent rate, revised from 3.3 per cent. That added 0.44 point to growth. 
 GDP report is the second of three estimates for the quarter; the third is due in December as more data become available.",,,,
42,Bloomberg News,Greg Quinn,Canadian economy expands for seventh month on oil extraction,"Canada’s economy grew for a seventh consecutive month in August, led by crude oil and financial services, keeping the momentum going for higher interest rates.",1,,1,,10/31/2018,https://www.bnnbloomberg.ca/canadian-economy-expands-for-seventh-month-on-oil-extraction-1.1160990,,"Canada’s economy grew for a seventh consecutive month in August, led by crude oil and financial services, keeping the momentum going for higher interest rates. 
 Gross domestic product climbed 0.1 percent on the month, Statistics Canada said Wednesday from Ottawa. That beat the median estimate in a Bloomberg survey for an unchanged reading. 
 Alberta’s oil production rose to a record and higher stock and bond trading boosted the contribution of financial services companies by the most since May 2017. Utilities and the public sector also added to the growth. 
 The economy is at or near full capacity, according to the Bank of Canada, which this month raised interest rates for a fifth time since July 2017 and signaled more hikes are needed to bring monetary policy to neutral. Other major indicators back up the idea the economy no longer needs stimulus, with inflation around 2 percent and unemployment close to record lows. 
 The gain keeps the economy on track for annualized growth of around 2 percent, meaning the central bank could raise interest rates again in January, said Brian DePratto, senior economist at Toronto-Dominion Bank. “Combine a healthy economic outlook with the tilt towards hawkishness that accompanied last week’s rate hike, and you have the recipe for further monetary tightening,” he wrote in a research note. 
 While the August GDP gain was a surprise, it lacked the breadth seen in some past reports, with 12 of 20 major industries posting declines. The Canadian dollar initially erased declines on the report before falling back. It was 0.2 per cent weaker at $1.3135 against the U.S. dollar at 9:54 a.m. in Toronto. 
 Report Highlights 
 
 Non-conventional crude oil extraction was a major driver of growth in August, rising 3.2 per cent. 
 The other major gain was one per cent in financial services Statistics Canada revised the June GDP figure to a 0.1 per cent increase from a prior flat reading, which turned what was two straight months of expansion into seven. 
 There was a similar run of growth last year when Canada led the G-7 The output of utilities companies rose 0.8 per cent, reflecting a second month of hot summer weather in Canada. 
 The other growth driver in August was the public sector’s 0.2 per cent rise The 2018 real estate slowdown continued with a 0.4 per cent fall in construction. 
 Residential projects declined 1.6 per cet and the decline over the past three months is the largest since the start of 2009, Statistics Canada said Manufacturing was the biggest drag with a 0.6 per cent fall, led by shutdowns at auto assembly plants. Retail and wholesale sales also weakened in August and production from copper and nickel mines fell to the lowest since 2010 
 
 
 
 
 RELATED: CANADA'S ECONOMY 
  Morneau will respond to U.S. tax cuts in Nov. 21 budget update 
  Canadian household debt flashes red in Morgan Stanley report 
  Canada to see 'pain,' but rate hikes show strong economy: Morneau 
 
 
 
 --With assistance from Erik Hertzberg",,,,
44,Bloomberg News,,China economic growth slows more than expected in third quarter,"China’s economic growth slowed more than expected in the third quarter, as weak industrial output data and what the government called the ""severe international situation"" challenged efforts to stabilize the economy and reach its growth targets.",-1,Canada's large trading partner,-1,,10/18/2018,https://www.bnnbloomberg.ca/china-economic-growth-slows-more-than-expected-in-third-quarter-1.1154906,,"China’s economic growth slowed more than expected in the third quarter, as weak industrial output data and what the government called the ""severe international situation"" challenged efforts to stabilize the economy and reach its growth targets. 
 Gross domestic product increased 6.5 per cent in the three months through September from a year earlier, compared to 6.6 per cent in a Bloomberg survey and down from the 6.7 per cent pace in the previous quarter. That’s the slowest since the aftermath of the global financial crisis in 2009. 
 The economy has faced increasing headwinds this year, with worsening trade tensions and a slumping stock market hurting confidence in the outlook. Those problems have prompted officials to step up stimulus and pledges of further support, but the impact of those measures has yet to kick in and more may be needed. 
 National Bureau of Statistics spokesman Mao Shengyong said at a briefing Friday that while the international situation was bringing “downward pressure” on China’s economy, growth is still stable and the nation is on track to achieve the full-year growth target of about 6.5 per cent. 
Details of the release Industrial output rose 5.8 per cent last month from a year earlier, versus the forecast of 6 per cent, the statistics office said Retail sales increased 9.2 per cent in September, compared with the forecast 9 per cent Fixed-asset investment climbed 5.4 per cent in the first nine months, versus a forecast of 5.3 per cent The urban monthly surveyed unemployment rate stood at 4.9 per cent at end-September

 ""China’s economy is losing steam,"" said Frederic Neumann, co-head of Asian economics research at HSBC Holdings Plc in Hong Kong. ""While it’s easy to blame the trade tussle with the U.S. for this, the deceleration so far is mostly domestic driven, with infrastructure spending contracting and car sales coming off the boil."" 
 
 Shortly before the data release, China’s top financial officials moved to shore up investor confidence in the country’s tumbling stock market, a rare coordinated show of verbal support that failed to immediately put a floor under the deepest equity sell-off since 2015. 
 Vice Premier Liu He, a key economic adviser to President Xi Jinping, and the heads of the central bank, banking and insurance regulator and securities regulator all issued statements on Friday voicing their support for the market and promising measures to help ease financial pressures on companies, especially those with a high proportion of pledged shares. The officials stopped short of promising direct intervention. 
 ""All sorts of risks and problems accumulated in the past are now emerging, which is an inevitable process and should be viewed rationally,"" Liu said in an interview with Xinhua News Agency. While China’s economy faces difficulties at the moment, it still has ""very bright outlook"" over the longer term, he said. 
 Liu said the trade war has impacted China more psychologically, the government is in touch with the U.S. and ""pays high attention"" to the healthy and steady development of the stock market. 
 Liu also denied the speculation that the private economy is being sidelined while state firms advance. He said there’s ""no such thing,"" adding that the two sectors are interdependent and should cooperate, and it’s ""completely wrong"" for some banks to think it’s safer to lend to state companies than private ones. 
 The nation’s benchmark stock index the Shanghai Composite Index extended gain to 2.4 per cent as of 2:07 pm in Shanghai. 
What our economists  say ""The slowdown was driven by weakness in the manufacturing sector,"" where  growth slowed to 5.3 percent from 6 percent in the second quarter. ""We see more weakness heading into year-end, as the trade war impact becomes more visible and supportive policies take time to kick in.""-- Chang Shu and Justin Jimenez, Bloomberg Economics

 While growth in total retail sales accelerated in September on a year-over-year basis, that of sales at large retailers slowed to 5.7 per cent, from 6 per cent in August. Auto sales, which make up the largest component of total sales of large retailers, dropped 7.1 per cent from a year earlier in September, the worst decline in data from 2002. 
 The figure for larger companies is based on a complete survey while data on sales at smaller outlets is based on a sample, according to the National Bureau of Statistics. 
 NBS publishes an official year-over-year growth rate for retail sales as well as a yuan amount. A growth rate calculated based on the yuan amount shows sales were up just 3.7 per cent on a year-over-year basis. The divergence, which NBS says is due to revisions based on the latest census, has led analysts to question the veracity of the data. 
 Slowing Infrastructure Investment 
 Manufacturing investment growth in the nine months through September accelerated to 8.7 per cent over the same period last year, the fastest pace since August 2015. Growth of infrastructure investment fell to 3.3 per cent. It’s decelerated in every month since November 2017. Growth of property development investment ticked down to 9.9 per cent. 
 ""The readings are not looking strong: The full year GDP could be 6.5 percent to 6.6 per cent, based on the trend,"" said Zhou Hao, senior emerging markets economist at Commerzbank AG in Singapore, adding that that would still meet official targets. At the same time, “the leadership is worried about the unstable financial market and the low market confidence. Policies could turn more accommodative and even stimulative in future,"" he said.",,,,
45,Bloomberg News,Bloomberg News,"What to watch in China's GDP report: Trade, autos, manufacturing","With China’s economic expansion expected to slow as trade wars heat up, a closer look at the data may offer a better look at what’s really happening in the world’s second-largest economy.",-1,,-1,,10/18/2018,https://www.bnnbloomberg.ca/what-to-watch-in-china-s-gdp-report-trade-autos-manufacturing-1.1154407,,"With China’s economic expansion expected to slow as trade wars heat up, a closer look at the data may offer a better look at what’s really happening in the world’s second-largest economy. 
 Gross domestic product probably expanded 6.6 per cent from a year earlier in the third quarter, according to a Bloomberg survey of economists ahead of the report, due Friday morning in Beijing. Forecasters also expect data on retail sales and fixed-asset investment to show growth held steady in September, while growth of industrial production probably ticked a notch lower. 
 The reports will offer details on the state of China’s economy through the end of September, when the U.S. escalated the ongoing trade war. On Sept. 24, the two countries imposed a new round of duties on each other’s exports, with the U.S. pledging to increase them further on January 1, unless an agreement is reached before then. Chinese manufacturers say the current tariff levels are manageable, but that the increases next year would be a game-changer. 
 To better gauge China’s economy, here’s what to watch in the reports: 
 Stronger Trade Boost to GDP 
 Paradoxically, the trade war may be boosting shipments now. The unexpected acceleration of export growth in September should boost the contribution net exports make to the expansion in the quarter. The stronger-than-expected performance was probably thanks to front-loading of shipments to the U.S. ahead of implementation of the new tariffs, according to Betty Wang, a senior economist at Australia and New Zealand Banking Group Ltd in Hong Kong. 
 She flagged a jump in electrical machinery sales in particular -- China’s biggest export to the U.S. -- as partly responsible. 
 But industrial production data show growth in the manufacture of such products has been dropping fast since the middle of last year. The growth rate in August from a year earlier declined to 3.3 percent, the lowest in 12 years of data. 
 If Friday’s data show growth in this area continuing to decelerate, it may confirm the temporary nature of the export boom. 
 Unemployment Rates 
 In the short term, job losses from the effects of the trade war will be a key concern. China will publish two versions of its unemployment rate Friday -- a quarterly measure based on filings for unemployment benefits, which has fallen in recent quarters, and a monthly indicator based on household surveys, which is more akin to measures published in the U.S. and Europe. That one fell in the second quarter before rising again. 
 Investment Handoff 
 Despite the trade war, growth in fixed-asset investment among manufacturers has actually accelerated since the start of the year. Investment in property development has also grown in 2018 at the fastest pace in three years. Infrastructure investment growth, on the other hand, has decelerated from 20 percent last year to just above 4 percent. 
 The question is whether sentiment is strong enough to continue propelling manufacturing investment at that level, and whether recent measures taken by the Chinese government to insulate the economy from trade-war fallout will start to show up in the infrastructure spending data. 
 Infrastructure investment should be a bit better in September ""on the back of accelerated local government special bond issuance,"" Morgan Stanley economists Jenny Zheng, Robin Xing and Cai Zhipeng wrote in an Oct. 10 report. ""However, investment growth in the manufacturing sector has likely moderated due to weaker business sentiment in the face of ongoing U.S.-China trade tensions, and property FAI could have softened amid weaker property and land sales."" 
 Auto Sales 
 Retail sales growth has slowed since the beginning of the year, in part thanks to the continued decline in vehicle purchases. Those were about a third of the value of all consumer goods sold in August, when they dropped 3.2 per cent from a year earlier. 
 Total vehicles sold fell 11.6 per cent in September from a year earlier, according to a different data set from the China Automotive Information Network, which doesn’t bode well for the official statistics to be published Friday. 
 Income Versus Consumption 
 In the longer term, China’s task is to transition from an economy based on investment and external demand to one rooted in domestic consumption, and the key to achieving that is boosting labor’s share of income over time. 
 Not only will data on household income growth to be published Friday give an update on how that’s going, but a comparison to household consumption growth will also provide an indirect read on consumer confidence. 
 From the end of 2016 through the first quarter of 2018, growth of disposable income outpaced that of consumption, implying a build-up in household savings. But in the second quarter of this year, the relationship flipped. Whether that continues will be a point of interest.",,,,
47,Bloomberg News,Shobhana Chandra,U.S. economy grew at unrevised 4.2% pace in second quarter,"The U.S. economy grew in the second quarter at an unrevised 4.2 per cent pace, the fastest since late 2014, indicating a solid foundation for this quarter, Commerce Department data showed Thursday.",1,,1,,9/27/2018,https://www.bnnbloomberg.ca/u-s-economy-grew-at-unrevised-4-2-pace-in-second-quarter-1.1143955,,"The U.S. economy grew in the second quarter at an unrevised 4.2 per cent pace, the fastest since late 2014, indicating a solid foundation for this quarter, Commerce Department data showed Thursday. 
 Highlights of Second-Quarter GDP (Third Estimate) 
 -Gross domestic product grew at 4.2 per cent annualized rate, the fastest since 3Q 2014 (matching est.)  
 -Consumer spending, biggest part of the economy, grew at an unrevised 3.8 per cent pace (matching est.); upward revision to gasoline and other energy products, downward revision in transportation services 
 -Gross domestic income, adjusted for inflation, rose 1.6 per cent, revised from a 1.8 per cent gain 
 Key Takeaways 
 The revisions for GDP, the value of all goods and services produced in the U.S., are largely in sync with more recent data that show the world's largest economy is expanding at a steady, albeit more moderate, pace this quarter. 
 The details were mixed. Inventories subtracted 1.17 percentage point from growth, revised from a previously reported 0.97-point drag, mostly on nonfarm stockpiles. 
 Household purchases, which account for about 70 per cent of the economy, remained the main driver of growth. They contributed 2.57 point, up from a previously estimated 2.55 point. 
 In addition to tax cuts signed by President Donald Trump, a robust job market is helping consumers while strong profits are supporting corporate America. The steady growth rate will offer the White House further opportunity to claim credit for the robust expansion. 
 At the same time, a trade war with China has triggered higher tariffs on imports, supply-chain disruptions, and uncertainty about when the trade tensions may be resolved. Borrowing costs will continue to tick up; the Federal Reserve, which lifted interest rates Wednesday, said growth and job gains have recently been “strong” as it projected further rate hikes over the next year. 
 The Atlanta Fed’s GDPNow tracking estimate for third-quarter growth was at 4.4 percent as of last week, while the median forecast in a Bloomberg survey of economists showed a 3 per cent pace. 
 Price data in the report showed inflation is moving in line with the Fed’s 2 per cent goal. Excluding food and energy, the Fed’s preferred price index that is tied to personal spending rose at a 2.1 per cent annualized rate, revised from 2 per cent. 
 Other Details 
 -Corporate pretax profits rose 7.3 per cent from a year earlier, the most since 2016, revised from 7.7 per cent; they climbed 3 per cent from prior quarter, revised from 3.3 per cent 
 -Net exports added 1.22 percentage point to GDP growth, revised from a 1.17-point boost 
 -Nonresidential fixed investment -- which includes spending on equipment, structures and intellectual property -- increased 8.7 per cent, revised from 8.5 per cent; spending on business equipment rose 4.6 per cent, revised from 4.4 per cent 
 -Residential investment declined at a 1.3 per cent rate, revised from 1.6 per cent drop 
 -Government spending increased at a 2.5 per cent rate, revised from a 2.3 percent gain; the figures reflected upward revisions for state and local outlays, primarily in structures, according to the report 
 -GDP report is the third of three estimates for the quarter",,,,
48,Bloomberg News,Simon Kennedy,"China will overtake the U.S. in less than 15 years, HSBC says","China is on course to be the world’s biggest economy by 2030, according to analysis that challenges Donald Trump’s claim that the U.S. is not about to be overtaken.",0,,0,,9/25/2018,https://www.bnnbloomberg.ca/china-will-overtake-the-u-s-in-less-than-15-years-hsbc-says-1.1142615,,"China is on course to be the world’s biggest economy by 2030, according to analysis that challenges Donald Trump’s claim that the U.S. is not about to be overtaken. 
 The forecast was made by economists at HSBC Holdings Plc in a new study of 75 nations published on Tuesday. It also saw the Chinese as remaining the single biggest contributor to global growth over the next decade. 
 The projections suggest China’s gross domestic product will stand at US$26 trillion in 2030, up from US$14.1 trillion today. The U.S. meanwhile will see its GDP rise more slowly to US$25.2 trillion from US$20.4 trillion. 
 Just last month, Trump said that China was no longer on track to surpass the U.S. “in a very short period of time.” The HSBC prediction does though gel with that of the International Monetary Fund, which said in July that China could become the world’s largest economy by 2030. 
 Among HSBC’s other estimates, by 2030: 
 
 India will pass Japan and Germany to become the third-largest economy 
 Global output could be 40 per cent higher than in 2017 as world growth of just below 3 per cent looks sustainable 
 About 70 per cent of global expansion will be from emerging markets 
 Austria and Norway will fall out of the top 30 due in part to their small, ageing populations 
 Bangladesh will rise 16 positions to 26, while the Philippines will climb 11 slots to 27 
 Africa will have more people of working age than China",,,,
49,Bloomberg News,Chris Fournier,"Marijuana to boost Canada's 2019 GDP, at least on paper: TD","Canada’s measure of real gross domestic product will get a boost after the legalization of marijuana adds as much as $8 billion to the country’s economy, according to Toronto-Dominion Bank.",1,,1,,9/19/2018,https://www.bnnbloomberg.ca/marijuana-to-boost-canada-s-2019-gdp-at-least-on-paper-td-1.1140033,,"Canada’s measure of real gross domestic product will get a boost after the legalization of marijuana adds as much as $8 billion to the country’s economy, according to Toronto-Dominion Bank. 
 Statistics Canada will begin including “licensed and unlicensed cannabis activity” in its economic calculations after the Oct. 17 roll out, which will have an impact on measured growth rates in the final quarter of 2018 and first quarter 2019, TD says. The bank cautions that the increase to growth is actually an accounting illusion, because some of the cannabis-related trade already existed in the economy but wasn’t formally captured in most measures of output. 
 TD raised its fourth-quarter growth forecast to 2.9 per cent, from 2 per cent previously, to incorporate the “level lift” from the inclusion of the weed data, according to a report by authors including Chief Economist Beata Caranci. A smaller lift would follow in the next quarter. The technical changes, coming at the end of the year, would “flatter” the annual growth figures for 2019, said TD, which increased its forecast for the year to 2.2 per cent, from 2 per cent previously. 
 The growth rates will then be revised back toward their true value as the agency begins to incorporate historical data, TD said in the report, adding “this amplified high in the growth outlook should thus be discounted when taking the pulse of the economy.” 
 Cannabis Canada  is BNN Bloomberg’s in-depth series exploring the stunning formation of the entirely new – and controversial – Canadian recreational marijuana industry. Read more from the special series  here  and subscribe to our  Cannabis Canada newsletter  to have the latest marijuana news delivered directly to your inbox every day.",,,,
50,Bloomberg News,Theophilos Argitis,Canadian economy surges in second quarter on higher exports,"Canada’s economy grew at the fastest pace in a year in the second quarter as exports surged, though a slowdown in business investment may cast some clouds over the brighter economic picture.",1,,1,,8/30/2018,https://www.bnnbloomberg.ca/canadian-economy-surges-in-second-quarter-on-higher-exports-1.1130948,,"Canada’s economy grew at the fastest pace in a year in the second quarter as exports surged, though a slowdown in business investment may cast some clouds over the brighter economic picture. 
 Gross domestic product expanded at a 2.9 per cent annualized pace from April to June, faster than a 1.4 per cent increase in the first quarter of 2018, Statistics Canada said in a report Thursday from Ottawa. Exports jumped by an annualized 12.3 per cent, the biggest quarterly gain since 2014. 
 Still, the numbers may be a slight disappointment as slowing business investment brought growth in below analyst forecasts -- a development that may also give the Bank of Canada pause about speeding up interest-rate hikes. 
 Key Takeaways 
 
 Growth comes in at 2.9 per cent, slightly less than expectations of 3.1 per cent. Business investment growth is slowest since end of 2016, while exports post biggest rise in four years led by energy Monthly GDP was unchanged in June due to Suncor power outage 
 Economists surveyed by Bloomberg News had anticipated a 3.1 per cent advance in the second quarter, while the central bank had been forecasting a 2.8 per cent gain. 
 Gross business investment -- which had been on a run of late -- was up an annualized 1.5 per cent pace in the second quarter, the slowest since the end of 2016. 
 Gross fixed capital formation -- which includes government investment -- grew by an annualized 0.9 per cent, which is below economist expectations for growth of closer to 4 per cent. Growth in non-residential structures, machinery and equipment slowed to 1.9 per cent from 11.4 per cent in the first quarter. 
 Exports were a big positive and the largest contributor to growth, confirming the sector has stepped onto much more solid footing after struggling for years following the 2008-09 recession. 
 Consumer spending rebounded from a tough start to the year, accelerating at a 2.6 per cent pace in the second quarter, slightly faster than economists predicted. This suggests households are overcoming concerns that had been weighing on spending -- in particular whether the country was in store for a sharp housing slowdown. 
 A correction in housing didn’t materialize however and investment in residential structures rebounded in the second quarter following a sharp decline in the first three months of the year. 
 One negative in the consumption numbers may be that the increased spending was financed by a lower household savings rate. 
 On a monthly basis, GDP in June was unchanged from May, weighed down by a major power outage at a key facility of Suncor Energy Inc., Canada’s largest oil producer by market value.",,,,
51,Bloomberg News,Jeff Kearns,"U.S. second-quarter growth revised up to 4.2% on software, trade","The U.S. economy expanded in the second quarter at a slightly faster pace than previously estimated on revisions to imports and software spending, bolstering the strongest period of growth since 2014, according to Commerce Department data released Wednesday.",1,,1,,8/29/2018,https://www.bnnbloomberg.ca/u-s-second-quarter-growth-revised-up-to-4-2-on-software-trade-1.1130316,,"The U.S. economy expanded in the second quarter at a slightly faster pace than previously estimated on revisions to imports and software spending, bolstering the strongest period of growth since 2014, according to Commerce Department data released Wednesday. 
 Highlights of Second-Quarter GDP (Second Estimate) 
 -Gross domestic product grew at a 4.2 per cent annualized rate (est. 4 per cent), revised from 4.1 per cent; still fastest since third quarter of 2014 
 -Consumer spending, the biggest part of the economy, grew 3.8 per cent (est. 3.9 per cent), revised from 4 per cent reflects downward revisions in motor vehicles, nondurable goods, health care 
 -Intellectual-property investment rose at 11 per cent pace, revised from 8.2 per cent; imports fell 0.4 per cent, boosting GDP calculation, after previously reported 0.5 per cent rise, reflecting petroleum 
 -Corporate pretax profits rose 7.7 per cent y/y and 3.3 per cent q/q, both the most since 2014, in the first estimate issued for last quarter; follows 5.9 per cent y/y rise in first quarter and marks seventh straight y/y gain 
 Key Takeaways 
 The revisions to GDP, the value of all goods and services produced in the U.S., offer President Donald Trump another chance to stake his claim to the pickup in growth, as he did following the initial GDP report a month earlier. Trump had called the numbers “amazing” and “very sustainable,” declaring his policies, including the biggest tax overhaul since the Reagan era, a success. 
 Even so, the pace of expansion is expected to cool from the second quarter as the tax-cut boost fades, a trade war threatens business demand and the Federal Reserve raises interest rates further. Economists surveyed by Bloomberg project a 2.9 per cent expansion for the full year. 
 Household purchases, which account for about 70 per cent of the economy, have been supported by a strong job market and lower taxes. In addition, a rise in gasoline costs earlier this year has eased, reducing a risk to spending. 
 The continuing acceleration in profit growth suggests corporate America is benefiting from strength in consumer and business demand. That, together with lower taxes, could bode well for further gains in investment this year. 
 Price data in the GDP report showed inflation was in line with the Fed’s 2 percent goal. Excluding food and energy, the central bank's preferred price index that's tied to personal spending rose at a 2 per cent annualized rate, the same as in the initial report. 
 Other Details 
 -Net exports added 1.17 percentage point to GDP growth, revised from a 1.06-point boost; inventories subtracted 0.97 point, compared with the previously reported 1-point drag 
 -Gross domestic income, adjusted for inflation, advanced 1.8 per cent following 3.9 per cent gain 
 -Nonresidential fixed investment -- which includes spending on equipment, structures and intellectual property -- increased 8.5 per cent, revised from 7.3 per cent; spending on business equipment rose 4.4 per cent, revised from 3.9 per cent 
 -Residential investment fell at a 1.6 per cent rate, revised from a 1.1 per cent decline 
 -Final sales to domestic purchasers, which strip out trade and inventories -- the two most volatile components of the GDP calculation -- advanced at 3.9 per cent rate, same as initial reading 
 -Government spending increased at a 2.3 per cent rate, revised from 2.1 per cent; the figures reflected higher spending on defense and by state and local governments; defense spending rose by most since 2009 
 -Real disposable personal income rose at 2.5 per cent pace, revised from 2.6 per cent gain 
 -GDP report is the second of three estimates for the quarter",,,,
52,Bloomberg News,Eric Martin and Daniela Guzman,Mexican economy stalls with declines in oil and industry output,Mexico’s economy stalled in the second quarter amid a drop in oil and industrial output and a slowdown in services activity.,-1,"NAFTA, important partner to Canada?",-1,,8/24/2018,https://www.bnnbloomberg.ca/mexican-economy-stalls-with-declines-in-oil-and-industry-output-1.1128421,,"Mexico’s economy stalled in the second quarter amid a drop in oil and industrial output and a slowdown in services activity. 
 Gross domestic product declined 0.2 per cent from the previous quarter in seasonally adjusted terms, compared with the preliminary 0.1 per cent contraction estimate and a 1 per cent expansion in the first quarter, Mexico’s national statistics institute reported on Friday. Non-seasonally adjusted GDP rose 2.6 per cent from a year earlier. 
 While the economy is expected to expand faster this year than in 2017 due to a pickup in spending that preceded the July 1 election, the path ahead is far from smooth. The International Monetary Fund last month cut its forecast for Mexico’s 2019 growth, citing trade tensions as well as uncertainty over the North American Free Trade Agreement and the president-elect’s policy agenda. 
 Andres Manuel Lopez Obrador spurred concern this month by saying he will hold a public referendum on whether to cancel construction of a US$13 billion international airport for Mexico City, the biggest infrastructure work of President Enrique Pena Nieto’s administration. The group managing the project already suspended some bidding until the president-elect resolves its future. He has said the airport is too expensive and mired in corruption, and, at times, has proposed turning it into a concession or canceling it altogether. 
 The incoming president has also raised eyebrows by saying he will review oil contracts already awarded for signs of potential corruption, and by naming an industry novice to head state-owned crude producer Petroleos Mexicanos, the nation’s largest company. Turning around Pemex will not be easy, given 13 straight years of declining output and a debt load that exceeds US$100 billion. 
 Lopez Obrador also pledges an expansion of public spending on programs for the elderly and youth and an investment of 75 billion pesos (US$4 billion) in the oil industry, financed mainly through cost-cutting and increasing government efficiency. That raises questions among economists about whether he can pay for it all without taking on debt or increasing taxes. 
 Mexico’s economy is expected to grow 2.2 per cent this year and 2.1 per cent in 2019, according to analysts in a survey released by Citigroup Inc.’s local unit on Tuesday. The economists see the central bank leaving the key interest rate on hold through the rest of this year and reducing it next year. 
 Service sectors including commercial activity, transportation, financial and media grew 0.2 per cent from the previous three months, compared with a 1 per cent expansion in the first quarter, according to the statistics institute. Industrial sectors including mining, construction and manufacturing declined 0.3 per cent. Agriculture, livestock and fishing industries shrank 2.1 per cent.",,,,
