REF_DATE,GEO,DGUID,Components,Unit of measure,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-06,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667813,1.39.2,3.95,,,,2
2019-07,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667813,1.39.2,3.95,,,,2
2019-08,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667813,1.39.2,3.94,,,,2
2019-09,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667813,1.39.2,3.94,,,,2
2019-10,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667813,1.39.2,3.94,,,,2
2019-11,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667813,1.39.2,3.93,,,,2
2019-12,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667813,1.39.2,3.93,,,,2
2020-01,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667813,1.39.2,3.93,,,,2
2020-02,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667813,1.39.2,3.92,,,,2
2020-03,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, secured",Interest rate,Percent,239,units,0,v122667813,1.39.2,3.00,,,,2
2019-01,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667763,1.40.1,56577,,,,0
2019-02,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667763,1.40.1,56956,,,,0
2019-03,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667763,1.40.1,56673,,,,0
2019-04,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667763,1.40.1,57093,,,,0
2019-05,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667763,1.40.1,56909,,,,0
2019-06,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667763,1.40.1,57238,,,,0
2019-07,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667763,1.40.1,57546,,,,0
2019-08,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667763,1.40.1,57800,,,,0
2019-09,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667763,1.40.1,58163,,,,0
2019-10,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667763,1.40.1,58193,,,,0
2019-11,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667763,1.40.1,57950,,,,0
2019-12,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667763,1.40.1,58036,,,,0
2020-01,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667763,1.40.1,57751,,,,0
2020-02,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667763,1.40.1,57979,,,,0
2020-03,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Dollars,Dollars,81,millions,6,v122667763,1.40.1,58027,,,,0
2019-01,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Interest rate,Percent,239,units,0,v122667814,1.40.2,7.70,,,,2
2019-02,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Interest rate,Percent,239,units,0,v122667814,1.40.2,7.72,,,,2
2019-03,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Interest rate,Percent,239,units,0,v122667814,1.40.2,7.75,,,,2
2019-04,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Interest rate,Percent,239,units,0,v122667814,1.40.2,7.75,,,,2
2019-05,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Interest rate,Percent,239,units,0,v122667814,1.40.2,7.76,,,,2
2019-06,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Interest rate,Percent,239,units,0,v122667814,1.40.2,7.76,,,,2
2019-07,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Interest rate,Percent,239,units,0,v122667814,1.40.2,7.75,,,,2
2019-08,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Interest rate,Percent,239,units,0,v122667814,1.40.2,7.74,,,,2
2019-09,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Interest rate,Percent,239,units,0,v122667814,1.40.2,7.73,,,,2
2019-10,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Interest rate,Percent,239,units,0,v122667814,1.40.2,7.73,,,,2
2019-11,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Interest rate,Percent,239,units,0,v122667814,1.40.2,7.77,,,,2
2019-12,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Interest rate,Percent,239,units,0,v122667814,1.40.2,7.78,,,,2
2020-01,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Interest rate,Percent,239,units,0,v122667814,1.40.2,7.79,,,,2
2020-02,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Interest rate,Percent,239,units,0,v122667814,1.40.2,7.77,,,,2
2020-03,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured",Interest rate,Percent,239,units,0,v122667814,1.40.2,6.40,,,,2
2019-01,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Dollars,Dollars,81,millions,6,v122667764,1.41.1,18808,,,,0
2019-02,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Dollars,Dollars,81,millions,6,v122667764,1.41.1,17500,,,,0
2019-03,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Dollars,Dollars,81,millions,6,v122667764,1.41.1,17263,,,,0
2019-04,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Dollars,Dollars,81,millions,6,v122667764,1.41.1,17436,,,,0
2019-05,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Dollars,Dollars,81,millions,6,v122667764,1.41.1,17173,,,,0
2019-06,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Dollars,Dollars,81,millions,6,v122667764,1.41.1,16981,,,,0
2019-07,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Dollars,Dollars,81,millions,6,v122667764,1.41.1,17155,,,,0
2019-08,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Dollars,Dollars,81,millions,6,v122667764,1.41.1,16878,,,,0
2019-09,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Dollars,Dollars,81,millions,6,v122667764,1.41.1,16803,,,,0
2019-10,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Dollars,Dollars,81,millions,6,v122667764,1.41.1,16486,,,,0
2019-11,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Dollars,Dollars,81,millions,6,v122667764,1.41.1,16225,,,,0
2019-12,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Dollars,Dollars,81,millions,6,v122667764,1.41.1,16571,,,,0
2020-01,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Dollars,Dollars,81,millions,6,v122667764,1.41.1,15889,,,,0
2020-02,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Dollars,Dollars,81,millions,6,v122667764,1.41.1,15881,,,,0
2020-03,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Dollars,Dollars,81,millions,6,v122667764,1.41.1,15686,,,,0
2019-01,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Interest rate,Percent,239,units,0,v122667815,1.41.2,4.64,,,,2
2019-02,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Interest rate,Percent,239,units,0,v122667815,1.41.2,5.26,,,,2
2019-03,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Interest rate,Percent,239,units,0,v122667815,1.41.2,5.18,,,,2
2019-04,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Interest rate,Percent,239,units,0,v122667815,1.41.2,5.31,,,,2
2019-05,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Interest rate,Percent,239,units,0,v122667815,1.41.2,5.20,,,,2
2019-06,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Interest rate,Percent,239,units,0,v122667815,1.41.2,5.16,,,,2
2019-07,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Interest rate,Percent,239,units,0,v122667815,1.41.2,5.38,,,,2
2019-08,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Interest rate,Percent,239,units,0,v122667815,1.41.2,5.26,,,,2
2019-09,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Interest rate,Percent,239,units,0,v122667815,1.41.2,5.37,,,,2
2019-10,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Interest rate,Percent,239,units,0,v122667815,1.41.2,5.30,,,,2
2019-11,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Interest rate,Percent,239,units,0,v122667815,1.41.2,5.25,,,,2
2019-12,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Interest rate,Percent,239,units,0,v122667815,1.41.2,5.37,,,,2
2020-01,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Interest rate,Percent,239,units,0,v122667815,1.41.2,5.26,,,,2
2020-02,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Interest rate,Percent,239,units,0,v122667815,1.41.2,5.24,,,,2
2020-03,Canada,2016A000011124,"Outstanding balances for non-mortgage loans, consumer credit, other personal",Interest rate,Percent,239,units,0,v122667815,1.41.2,4.33,,,,2
2019-01,Canada,2016A000011124,"Total, funds advanced, business loans",Dollars,Dollars,81,millions,6,v122667765,1.42.1,71613,,,,0
2019-02,Canada,2016A000011124,"Total, funds advanced, business loans",Dollars,Dollars,81,millions,6,v122667765,1.42.1,68984,,,,0
2019-03,Canada,2016A000011124,"Total, funds advanced, business loans",Dollars,Dollars,81,millions,6,v122667765,1.42.1,77439,,,,0
2019-04,Canada,2016A000011124,"Total, funds advanced, business loans",Dollars,Dollars,81,millions,6,v122667765,1.42.1,76816,,,,0
2019-05,Canada,2016A000011124,"Total, funds advanced, business loans",Dollars,Dollars,81,millions,6,v122667765,1.42.1,81252,,,,0
2019-06,Canada,2016A000011124,"Total, funds advanced, business loans",Dollars,Dollars,81,millions,6,v122667765,1.42.1,84558,,,,0
2019-07,Canada,2016A000011124,"Total, funds advanced, business loans",Dollars,Dollars,81,millions,6,v122667765,1.42.1,78170,,,,0
2019-08,Canada,2016A000011124,"Total, funds advanced, business loans",Dollars,Dollars,81,millions,6,v122667765,1.42.1,72727,,,,0
2019-09,Canada,2016A000011124,"Total, funds advanced, business loans",Dollars,Dollars,81,millions,6,v122667765,1.42.1,83407,,,,0
2019-10,Canada,2016A000011124,"Total, funds advanced, business loans",Dollars,Dollars,81,millions,6,v122667765,1.42.1,79070,,,,0
2019-11,Canada,2016A000011124,"Total, funds advanced, business loans",Dollars,Dollars,81,millions,6,v122667765,1.42.1,79006,,,,0
2019-12,Canada,2016A000011124,"Total, funds advanced, business loans",Dollars,Dollars,81,millions,6,v122667765,1.42.1,89726,,,,0
2020-01,Canada,2016A000011124,"Total, funds advanced, business loans",Dollars,Dollars,81,millions,6,v122667765,1.42.1,80817,,,,0
2020-02,Canada,2016A000011124,"Total, funds advanced, business loans",Dollars,Dollars,81,millions,6,v122667765,1.42.1,75229,,,,0
2020-03,Canada,2016A000011124,"Total, funds advanced, business loans",Dollars,Dollars,81,millions,6,v122667765,1.42.1,107329,,,,0
2019-01,Canada,2016A000011124,"Total, funds advanced, business loans",Interest rate,Percent,239,units,0,v122667816,1.42.2,4.00,,,,2
2019-02,Canada,2016A000011124,"Total, funds advanced, business loans",Interest rate,Percent,239,units,0,v122667816,1.42.2,3.92,,,,2
2019-03,Canada,2016A000011124,"Total, funds advanced, business loans",Interest rate,Percent,239,units,0,v122667816,1.42.2,3.86,,,,2
2019-04,Canada,2016A000011124,"Total, funds advanced, business loans",Interest rate,Percent,239,units,0,v122667816,1.42.2,3.93,,,,2
2019-05,Canada,2016A000011124,"Total, funds advanced, business loans",Interest rate,Percent,239,units,0,v122667816,1.42.2,3.86,,,,2
2019-06,Canada,2016A000011124,"Total, funds advanced, business loans",Interest rate,Percent,239,units,0,v122667816,1.42.2,3.82,,,,2
2019-07,Canada,2016A000011124,"Total, funds advanced, business loans",Interest rate,Percent,239,units,0,v122667816,1.42.2,3.81,,,,2
2019-08,Canada,2016A000011124,"Total, funds advanced, business loans",Interest rate,Percent,239,units,0,v122667816,1.42.2,3.71,,,,2
2019-09,Canada,2016A000011124,"Total, funds advanced, business loans",Interest rate,Percent,239,units,0,v122667816,1.42.2,3.82,,,,2
2019-10,Canada,2016A000011124,"Total, funds advanced, business loans",Interest rate,Percent,239,units,0,v122667816,1.42.2,3.82,,,,2
2019-11,Canada,2016A000011124,"Total, funds advanced, business loans",Interest rate,Percent,239,units,0,v122667816,1.42.2,3.85,,,,2
2019-12,Canada,2016A000011124,"Total, funds advanced, business loans",Interest rate,Percent,239,units,0,v122667816,1.42.2,3.74,,,,2
2020-01,Canada,2016A000011124,"Total, funds advanced, business loans",Interest rate,Percent,239,units,0,v122667816,1.42.2,3.80,,,,2
2020-02,Canada,2016A000011124,"Total, funds advanced, business loans",Interest rate,Percent,239,units,0,v122667816,1.42.2,3.79,,,,2
2020-03,Canada,2016A000011124,"Total, funds advanced, business loans",Interest rate,Percent,239,units,0,v122667816,1.42.2,2.86,,,,2
2019-01,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667766,1.43.1,3089,,,,0
2019-02,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667766,1.43.1,2713,,,,0
2019-03,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667766,1.43.1,3311,,,,0
2019-04,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667766,1.43.1,2861,,,,0
2019-05,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667766,1.43.1,2897,,,,0
2019-06,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667766,1.43.1,2885,,,,0
2019-07,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667766,1.43.1,2648,,,,0
2019-08,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667766,1.43.1,2798,,,,0
2019-09,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667766,1.43.1,3456,,,,0
2019-10,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667766,1.43.1,2739,,,,0
2019-11,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667766,1.43.1,3261,,,,0
2019-12,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667766,1.43.1,3210,,,,0
2020-01,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667766,1.43.1,1948,,,,0
2020-02,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667766,1.43.1,1782,,,,0
2020-03,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Dollars,Dollars,81,millions,6,v122667766,1.43.1,3918,,,,0
2019-01,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667817,1.43.2,2.99,,,,2
2019-02,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667817,1.43.2,2.95,,,,2
2019-03,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667817,1.43.2,3.01,,,,2
2019-04,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667817,1.43.2,2.79,,,,2
2019-05,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667817,1.43.2,3.02,,,,2
2019-06,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667817,1.43.2,2.77,,,,2
2019-07,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667817,1.43.2,2.96,,,,2
2019-08,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667817,1.43.2,2.80,,,,2
2019-09,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667817,1.43.2,2.77,,,,2
2019-10,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667817,1.43.2,2.92,,,,2
2019-11,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667817,1.43.2,3.17,,,,2
2019-12,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667817,1.43.2,2.99,,,,2
2020-01,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667817,1.43.2,2.99,,,,2
2020-02,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667817,1.43.2,3.30,,,,2
2020-03,Canada,2016A000011124,"Funds advanced, business loans, to regulated non-bank financial institutions",Interest rate,Percent,239,units,0,v122667817,1.43.2,2.17,,,,2
2019-01,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Dollars,Dollars,81,millions,6,v122667767,1.44.1,986,,,,0
2019-02,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Dollars,Dollars,81,millions,6,v122667767,1.44.1,473,,,,0
2019-03,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Dollars,Dollars,81,millions,6,v122667767,1.44.1,744,,,,0
2019-04,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Dollars,Dollars,81,millions,6,v122667767,1.44.1,701,,,,0
2019-05,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Dollars,Dollars,81,millions,6,v122667767,1.44.1,759,,,,0
2019-06,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Dollars,Dollars,81,millions,6,v122667767,1.44.1,872,,,,0
2019-07,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Dollars,Dollars,81,millions,6,v122667767,1.44.1,684,,,,0
2019-08,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Dollars,Dollars,81,millions,6,v122667767,1.44.1,662,,,,0
2019-09,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Dollars,Dollars,81,millions,6,v122667767,1.44.1,726,,,,0
2019-10,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Dollars,Dollars,81,millions,6,v122667767,1.44.1,828,,,,0
2019-11,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Dollars,Dollars,81,millions,6,v122667767,1.44.1,682,,,,0
2019-12,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Dollars,Dollars,81,millions,6,v122667767,1.44.1,753,,,,0
2020-01,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Dollars,Dollars,81,millions,6,v122667767,1.44.1,673,,,,0
2020-02,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Dollars,Dollars,81,millions,6,v122667767,1.44.1,534,,,,0
2020-03,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Dollars,Dollars,81,millions,6,v122667767,1.44.1,657,,,,0
2019-01,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Interest rate,Percent,239,units,0,v122667818,1.44.2,7.89,,,,2
2019-02,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Interest rate,Percent,239,units,0,v122667818,1.44.2,5.39,,,,2
2019-03,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Interest rate,Percent,239,units,0,v122667818,1.44.2,5.05,,,,2
2019-04,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Interest rate,Percent,239,units,0,v122667818,1.44.2,5.25,,,,2
2019-05,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Interest rate,Percent,239,units,0,v122667818,1.44.2,5.28,,,,2
2019-06,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Interest rate,Percent,239,units,0,v122667818,1.44.2,4.70,,,,2
2019-07,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Interest rate,Percent,239,units,0,v122667818,1.44.2,4.99,,,,2
2019-08,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Interest rate,Percent,239,units,0,v122667818,1.44.2,4.92,,,,2
2019-09,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Interest rate,Percent,239,units,0,v122667818,1.44.2,4.62,,,,2
2019-10,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Interest rate,Percent,239,units,0,v122667818,1.44.2,4.80,,,,2
2019-11,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Interest rate,Percent,239,units,0,v122667818,1.44.2,4.88,,,,2
2019-12,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Interest rate,Percent,239,units,0,v122667818,1.44.2,4.41,,,,2
2020-01,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Interest rate,Percent,239,units,0,v122667818,1.44.2,4.74,,,,2
2020-02,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Interest rate,Percent,239,units,0,v122667818,1.44.2,4.78,,,,2
2020-03,Canada,2016A000011124,"Funds advanced, business loans, lease receivables",Interest rate,Percent,239,units,0,v122667818,1.44.2,4.47,,,,2
2019-01,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Dollars,Dollars,81,millions,6,v122667768,1.45.1,64054,,,,0
2019-02,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Dollars,Dollars,81,millions,6,v122667768,1.45.1,62541,,,,0
2019-03,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Dollars,Dollars,81,millions,6,v122667768,1.45.1,70499,,,,0
2019-04,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Dollars,Dollars,81,millions,6,v122667768,1.45.1,69729,,,,0
2019-05,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Dollars,Dollars,81,millions,6,v122667768,1.45.1,73107,,,,0
2019-06,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Dollars,Dollars,81,millions,6,v122667768,1.45.1,76434,,,,0
2019-07,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Dollars,Dollars,81,millions,6,v122667768,1.45.1,69825,,,,0
2019-08,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Dollars,Dollars,81,millions,6,v122667768,1.45.1,64654,,,,0
2019-09,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Dollars,Dollars,81,millions,6,v122667768,1.45.1,75217,,,,0
2019-10,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Dollars,Dollars,81,millions,6,v122667768,1.45.1,70725,,,,0
2019-11,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Dollars,Dollars,81,millions,6,v122667768,1.45.1,70732,,,,0
2019-12,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Dollars,Dollars,81,millions,6,v122667768,1.45.1,80519,,,,0
2020-01,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Dollars,Dollars,81,millions,6,v122667768,1.45.1,73206,,,,0
2020-02,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Dollars,Dollars,81,millions,6,v122667768,1.45.1,68843,,,,0
2020-03,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Dollars,Dollars,81,millions,6,v122667768,1.45.1,98022,,,,0
2019-01,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Interest rate,Percent,239,units,0,v122667819,1.45.2,3.99,,,,2
2019-02,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Interest rate,Percent,239,units,0,v122667819,1.45.2,3.95,,,,2
2019-03,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Interest rate,Percent,239,units,0,v122667819,1.45.2,3.88,,,,2
2019-04,Canada,2016A000011124,"Funds advanced, business loans, loans to individuals and others for business purposes",Interest rate,Percent,239,units,0,v122667819,1.45.2,3.97,,,,2
