,description,publishedAt,title,title_desc_sent_1,title_desc
80,35 units will available priced at 80 per cent of the local average market rent,2019-07-06,Stratford accepting applications for affordable housing project,1,Stratford accepting applications for affordable housing project. 35 units will available priced at 80 per cent of the local average market rent
81,"Mayor John Tory says 11 sites already identified for conversion to affordable housing, report coming this fall",2019-07-04,Anti-poverty group wants vacant downtown properties turned into affordable housing,1,"Anti-poverty group wants vacant downtown properties turned into affordable housing. Mayor John Tory says 11 sites already identified for conversion to affordable housing, report coming this fall"
13,"CMHC announced Thursday it will buy up to $150 billion of mortgages from banks, triple the amount announced two weeks ago",2020-03-26,Canada ramps up asset buying to backstop coronavirus-slammed economy,-1,"Canada ramps up asset buying to backstop coronavirus-slammed economy. CMHC announced Thursday it will buy up to $150 billion of mortgages from banks, triple the amount announced two weeks ago"
42,"Canadians living in the North should receive higher rebates to compensate for federal carbon tax, he says",2019-11-28,Nunavut premier calls for bigger carbon tax rebates in the North,0,"Nunavut premier calls for bigger carbon tax rebates in the North. Canadians living in the North should receive higher rebates to compensate for federal carbon tax, he says"
43,Compared to a 3.7 per cent national increase for the average home price,2019-11-27,"Hamilton-Burlington average home price to rise 3.8 per cent in 2020, ReMax estimates",1,"Hamilton-Burlington average home price to rise 3.8 per cent in 2020, ReMax estimates. Compared to a 3.7 per cent national increase for the average home price"
91,"Move to towns near secondary cities is growing in popularity, real estate agents say",2019-05-26,Homebuyers escape high housing costs by relocating to secondary cities,1,"Homebuyers escape high housing costs by relocating to secondary cities. Move to towns near secondary cities is growing in popularity, real estate agents say"
95,"A closer reading of the studies show there's little hard evidence of actual money laundering, and even then, the amounts could be much smaller",2019-05-16,Vancouver’s dirty money figures: The smoking gun that wasn’t,1,"Vancouver’s dirty money figures: The smoking gun that wasn’t. A closer reading of the studies show there's little hard evidence of actual money laundering, and even then, the amounts could be much smaller"
84,"New rules for developers will come into effect in 2 years, but new homes can't be built fast enough for some",2019-06-15,"As Montreal families desperately hunt for affordable housing, advocates warn of looming crisis",1,"As Montreal families desperately hunt for affordable housing, advocates warn of looming crisis. New rules for developers will come into effect in 2 years, but new homes can't be built fast enough for some"
75,‘I wouldn't want to see some markets cool a lot more than they have’,2019-07-25,Royal Bank CEO says housing market now ‘well-balanced’ but stress test could be tweaked,0,Royal Bank CEO says housing market now ‘well-balanced’ but stress test could be tweaked. ‘I wouldn't want to see some markets cool a lot more than they have’
102,"Help for first-time homebuyers doesn't come into effect until the fall, meaning some might hold off on jumping into real estate until they can take advantage",2019-03-21,Trudeau's new housing measures could end up crushing sales in an already depressed market,-1,"Trudeau's new housing measures could end up crushing sales in an already depressed market. Help for first-time homebuyers doesn't come into effect until the fall, meaning some might hold off on jumping into real estate until they can take advantage"
62,Candidates pare back some of the bickering that marked 2 earlier debates,2019-09-13,"Biden clashes with Warren, Sanders on health care in 3rd Democratic debate",0,"Biden clashes with Warren, Sanders on health care in 3rd Democratic debate. Candidates pare back some of the bickering that marked 2 earlier debates"
5,Millennials who coped with previous economic downturns share tips on surviving,2020-04-14,What it's like being 30 and going through the 3rd recession of your adult life,-1,What it's like being 30 and going through the 3rd recession of your adult life. Millennials who coped with previous economic downturns share tips on surviving
94,"Current wait times for affordable units are lengthy, says Housing Cambridge GM",2019-05-21,How the city of Cambridge hopes to pay for more affordable housing,1,"How the city of Cambridge hopes to pay for more affordable housing. Current wait times for affordable units are lengthy, says Housing Cambridge GM"
7,Some provinces are more vulnerable to the economic shock of the pandemic than others,2020-04-09,COVID-19 expected to bring unemployment of 5% to 85% in some areas — what does that mean for Canada?,-1,COVID-19 expected to bring unemployment of 5% to 85% in some areas — what does that mean for Canada?. Some provinces are more vulnerable to the economic shock of the pandemic than others
101,"Retail sales were the big disappointment, underscoring a broader trend of slowing consumption by households",2019-03-22,No quick exit to our economy’s slow patch seen as today's retail sales and inflation numbers disappoint,-1,"No quick exit to our economy’s slow patch seen as today's retail sales and inflation numbers disappoint. Retail sales were the big disappointment, underscoring a broader trend of slowing consumption by households"
22,Utility to spend millions on 100 solar-powered houses in Halls Creek area of Moncton,2020-02-19,Details scarce on NB Power plan to begin building solar-powered neighbourhood this year,0,Details scarce on NB Power plan to begin building solar-powered neighbourhood this year. Utility to spend millions on 100 solar-powered houses in Halls Creek area of Moncton
102,"Help for first-time homebuyers doesn't come into effect until the fall, meaning some might hold off on jumping into real estate until they can take advantage",2019-03-21,Trudeau's new housing measures could end up crushing sales in an already depressed market,-1,"Trudeau's new housing measures could end up crushing sales in an already depressed market. Help for first-time homebuyers doesn't come into effect until the fall, meaning some might hold off on jumping into real estate until they can take advantage"
96,"From Vancouver penthouses to Whistler chalets, $7 billion in dirty money was funnelled through the province last year",2019-05-10,How Vancouver became the world’s 'laundromat for foreign organized crime’,-1,"How Vancouver became the world’s 'laundromat for foreign organized crime’. From Vancouver penthouses to Whistler chalets, $7 billion in dirty money was funnelled through the province last year"
32,Condos saw the biggest price gains through 2019,2020-01-07,"Toronto home sales jump 17.4% in December, average price up 12%",1,"Toronto home sales jump 17.4% in December, average price up 12%. Condos saw the biggest price gains through 2019"
47,"Shelters are full, wait lists are long and market rents are too high for most single mothers",2019-11-12,She fled domestic abuse. Now she and her daughter are victims of the housing crisis,1,"She fled domestic abuse. Now she and her daughter are victims of the housing crisis. Shelters are full, wait lists are long and market rents are too high for most single mothers"
113,Canada's home builders are urging the federal government to relax the mortgage rules that have succeeded in cooling the housing market,2018-11-30,"Mortgage rules now 'overkill' that are hitting millennials particularly hard, home builders say",-1,"Mortgage rules now 'overkill' that are hitting millennials particularly hard, home builders say. Canada's home builders are urging the federal government to relax the mortgage rules that have succeeded in cooling the housing market"
67,Housing advocates say the project still doesn't address the growing need for middle-income family housing,2019-08-21,Government says new Victoria micro-apartments will help with middle-income housing crisis,1,Government says new Victoria micro-apartments will help with middle-income housing crisis. Housing advocates say the project still doesn't address the growing need for middle-income family housing
73,"The benchmark price rose 4.4 per cent to $800,900, largely driven by gains in the condo segment",2019-08-06,"Toronto home sales jump 24%, prices climb amid housing supply crunch",1,"Toronto home sales jump 24%, prices climb amid housing supply crunch. The benchmark price rose 4.4 per cent to $800,900, largely driven by gains in the condo segment"
101,"Retail sales were the big disappointment, underscoring a broader trend of slowing consumption by households",2019-03-22,No quick exit to our economy’s slow patch seen as today's retail sales and inflation numbers disappoint,-1,"No quick exit to our economy’s slow patch seen as today's retail sales and inflation numbers disappoint. Retail sales were the big disappointment, underscoring a broader trend of slowing consumption by households"
100,"It's a new world for Vancouver's housing market, where Chinese investors are decamping and low-ball offers are the norm",2019-04-16,"In Vancouver, college kids live like kings in empty mansions: Stories from a real estate market in upheaval",-1,"In Vancouver, college kids live like kings in empty mansions: Stories from a real estate market in upheaval. It's a new world for Vancouver's housing market, where Chinese investors are decamping and low-ball offers are the norm"
49,Investors who bet on the equity version of real estate see massive returns,2019-11-07,"If you thought Toronto real estate was the best way to get rich, you'd be wrong — stocks have done better",1,"If you thought Toronto real estate was the best way to get rich, you'd be wrong — stocks have done better. Investors who bet on the equity version of real estate see massive returns"
91,"Move to towns near secondary cities is growing in popularity, real estate agents say",2019-05-26,Homebuyers escape high housing costs by relocating to secondary cities,1,"Homebuyers escape high housing costs by relocating to secondary cities. Move to towns near secondary cities is growing in popularity, real estate agents say"
68,"Sales up in most large markets, including Calgary, Edmonton, Toronto, Montreal, B.C. Lower Mainland",2019-08-15,"Home sales climb higher in July, Canadian Real Estate Association reports",1,"Home sales climb higher in July, Canadian Real Estate Association reports. Sales up in most large markets, including Calgary, Edmonton, Toronto, Montreal, B.C. Lower Mainland"
99,But underlying demand was weaker than the headline number,2019-04-26,Trump hails America’s blockbuster GDP growth — 'far higher than the high expectations',0,Trump hails America’s blockbuster GDP growth — 'far higher than the high expectations'. But underlying demand was weaker than the headline number
27,America's priciest home is finally getting its finishing touches.,2020-01-29,This could be America's priciest home ever — if it can find a buyer,0,This could be America's priciest home ever — if it can find a buyer. America's priciest home is finally getting its finishing touches.
26,"Representatives of churches, charities, shelters and aid agencies met to cook up ideas for the cause",2020-01-29,"As London's homeless problem grows, so do attempts to find solutions",0,"As London's homeless problem grows, so do attempts to find solutions. Representatives of churches, charities, shelters and aid agencies met to cook up ideas for the cause"
57,"Canada’s political party leaders are making affordability the central talking point of their election campaigns, rolling out targeted measures to alleviate the financial strain besetting voters.",2019-10-04,"From childcare to transit, Canadian voters are feeling pinched",0,"From childcare to transit, Canadian voters are feeling pinched. Canada’s political party leaders are making affordability the central talking point of their election campaigns, rolling out targeted measures to alleviate the financial strain besetting voters."
61,Rylund Johnson and Jan Vallillee challenge incumbent Cory Vanthuyne in Yellowknife riding,2019-09-18,The candidates: Yellowknife North,0,The candidates: Yellowknife North. Rylund Johnson and Jan Vallillee challenge incumbent Cory Vanthuyne in Yellowknife riding
47,"Shelters are full, wait lists are long and market rents are too high for most single mothers",2019-11-12,She fled domestic abuse. Now she and her daughter are victims of the housing crisis,1,"She fled domestic abuse. Now she and her daughter are victims of the housing crisis. Shelters are full, wait lists are long and market rents are too high for most single mothers"
56,The sprawling suburbs around Toronto the Liberals swept in 2015 are turning to the Conservatives as the cost of living soars,2019-10-09,Liberals face tough battle over wallets in key part of Ontario that will decide Trudeau's fate,1,Liberals face tough battle over wallets in key part of Ontario that will decide Trudeau's fate. The sprawling suburbs around Toronto the Liberals swept in 2015 are turning to the Conservatives as the cost of living soars
106,Investors urged to ‘recalibrate’ their expectations to what is arguably one of the most important trends in the industry in years,2019-02-05,"Mortgage growth, the bread and butter of Canadian banks, has shrunk to 17-year low",-1,"Mortgage growth, the bread and butter of Canadian banks, has shrunk to 17-year low. Investors urged to ‘recalibrate’ their expectations to what is arguably one of the most important trends in the industry in years"
20,"Residential starts slipped 3.6 per cent to a 1.57 million annualized rate, still the second-fastest pace of the expansion, after an upwardly revised 1.63 million pace in the prior month, according to government figures released Wednesday. January starts exceeded the median estimate in a Bloomberg survey of economists. Permits, a proxy for future construction, advanced 9.2 per cent to a 1.55 million rate, the highest since March 2007.",2020-02-19,"U.S. housing starts fall from 13-year high, while permits surge",0,"U.S. housing starts fall from 13-year high, while permits surge. Residential starts slipped 3.6 per cent to a 1.57 million annualized rate, still the second-fastest pace of the expansion, after an upwardly revised 1.63 million pace in the prior month, according to government figures released Wednesday. January starts exceeded the median estimate in a Bloomberg survey of economists. Permits, a proxy for future construction, advanced 9.2 per cent to a 1.55 million rate, the highest since March 2007."
2,Quebec is urging its population to buy from local firms through an online directory of retailers called Le Panier Bleu,2020-04-25,A fight against Amazon becomes a state matter in Quebec,0,A fight against Amazon becomes a state matter in Quebec. Quebec is urging its population to buy from local firms through an online directory of retailers called Le Panier Bleu
108,It's a worrying sign for an economy that has relied so heavily on consumer spending and the housing market to drive growth,2019-01-08,More people are going broke in Canada as interest rates rise,-1,More people are going broke in Canada as interest rates rise. It's a worrying sign for an economy that has relied so heavily on consumer spending and the housing market to drive growth
44,"Rosenberg is starting his own independent consulting firm, Rosenberg Research and Associates",2019-11-19,David Rosenberg leaving Gluskin Sheff to start his own research firm,0,"David Rosenberg leaving Gluskin Sheff to start his own research firm. Rosenberg is starting his own independent consulting firm, Rosenberg Research and Associates"
76,‘I wouldn't want to see some markets cool a lot more than they have’,2019-07-25,Royal Bank CEO says housing market now ‘well-balanced’ but stress test could be tweaked,0,Royal Bank CEO says housing market now ‘well-balanced’ but stress test could be tweaked. ‘I wouldn't want to see some markets cool a lot more than they have’
