,description,publishedAt,title,title_desc_sent_1,title_desc
89,There's a raft of bullish factors for the precious metal right now,2019-06-24,"Gold is still gaining today, bringing prices near the highest level since 2013 with bulls 'back in control'",0,"Gold is still gaining today, bringing prices near the highest level since 2013 with bulls 'back in control'. There's a raft of bullish factors for the precious metal right now"
94,Most analysts predict rates won't rise again until next year at the earliest,2019-05-28,Bank of Canada set to keep rates on hold today — and won't hike until at least after the election,0,Bank of Canada set to keep rates on hold today — and won't hike until at least after the election. Most analysts predict rates won't rise again until next year at the earliest
111,"Developers may be cautious short-term, but are confident prices will continue to rise longer term due to supply constraints and Toronto's growth prospects",2018-12-18,"Toronto condo party to sober up in 2019, developers say, but don't expect prices to go down",0,"Toronto condo party to sober up in 2019, developers say, but don't expect prices to go down. Developers may be cautious short-term, but are confident prices will continue to rise longer term due to supply constraints and Toronto's growth prospects"
5,"The minister of education is not the boss of the council of commissioners,' QESBA says",2020-05-04,"English schools want flexibility about when to reopen, but Quebec government says no",0,"English schools want flexibility about when to reopen, but Quebec government says no. The minister of education is not the boss of the council of commissioners,' QESBA says"
89,There's a raft of bullish factors for the precious metal right now,2019-06-24,"Gold is still gaining today, bringing prices near the highest level since 2013 with bulls 'back in control'",0,"Gold is still gaining today, bringing prices near the highest level since 2013 with bulls 'back in control'. There's a raft of bullish factors for the precious metal right now"
14,"When this is all over, will penny-pinchers remember the value of governments?",2020-03-20,"As COVID-19 hits the economy, bailouts are a fresh reminder why governments matter: Don Pittis",0,"As COVID-19 hits the economy, bailouts are a fresh reminder why governments matter: Don Pittis. When this is all over, will penny-pinchers remember the value of governments?"
39,"Woodlawn United Church in Darmouth, N.S., ends year with $131 credit, rather than $9K power bill",2019-12-20,Let there be light': Solar power means church no longer pays a power bill,0,"Let there be light': Solar power means church no longer pays a power bill. Woodlawn United Church in Darmouth, N.S., ends year with $131 credit, rather than $9K power bill"
70,"Trump said he's open to a range of possible actions, including a payroll tax cut or bypassing Congress to reduce taxes by indexing capital gains",2019-08-21,Trump says the U.S. is 'very far from a recession' but floats stimulus ideas anyway,0,"Trump says the U.S. is 'very far from a recession' but floats stimulus ideas anyway. Trump said he's open to a range of possible actions, including a payroll tax cut or bypassing Congress to reduce taxes by indexing capital gains"
36,Debt from all sectors — ranging from household to government to corporate bonds — has surged,2020-01-13,Global debt-to-GDP ratio has now hit an all-time high of 322%,0,Global debt-to-GDP ratio has now hit an all-time high of 322%. Debt from all sectors — ranging from household to government to corporate bonds — has surged
9,Question for governments is how much to spend now to avert potential disaster later,2020-04-10,Poor planning for COVID-19 rings economic warning bell for climate: Don Pittis,0,Poor planning for COVID-19 rings economic warning bell for climate: Don Pittis. Question for governments is how much to spend now to avert potential disaster later
107,"'Greater caution' should be taken when investing in new condo units, warns research firm",2019-02-01,Toronto new home sales plunge to lowest in almost 20 years as unsold condos pile up,0,"Toronto new home sales plunge to lowest in almost 20 years as unsold condos pile up. 'Greater caution' should be taken when investing in new condo units, warns research firm"
30,At least 121 wealthy people have signed letter titled Millionaires Against Pitchforks,2020-01-22,Patriotic Millionaires urge the rich to pay 'higher and fairer taxes',0,Patriotic Millionaires urge the rich to pay 'higher and fairer taxes'. At least 121 wealthy people have signed letter titled Millionaires Against Pitchforks
23,Annual 100-megatonne cap was introduced by Alberta's previous NDP government,2020-02-19,Ottawa formally asks Alberta to enact cap on oilsands emissions as Teck Frontier decision looms,0,Ottawa formally asks Alberta to enact cap on oilsands emissions as Teck Frontier decision looms. Annual 100-megatonne cap was introduced by Alberta's previous NDP government
92,Mortgage backed securities would be a good way for lenders to hedge their residential real estate exposure,2019-06-05,The same type of debt blamed in the U.S. credit crisis could help Canada with housing risk,0,The same type of debt blamed in the U.S. credit crisis could help Canada with housing risk. Mortgage backed securities would be a good way for lenders to hedge their residential real estate exposure
3,"(Bloomberg) — HSBC Holdings Plc, one of the largest players in the gold market, was caught out in March as lockdowns disrupted physical shipments of bullion and caused prices to ...",2020-05-06,HSBC Reveals It Was Caught Out as Lockdowns Snarled Gold Market,0,"HSBC Reveals It Was Caught Out as Lockdowns Snarled Gold Market. (Bloomberg) — HSBC Holdings Plc, one of the largest players in the gold market, was caught out in March as lockdowns disrupted physical shipments of bullion and caused prices to ..."
107,"'Greater caution' should be taken when investing in new condo units, warns research firm",2019-02-01,Toronto new home sales plunge to lowest in almost 20 years as unsold condos pile up,0,"Toronto new home sales plunge to lowest in almost 20 years as unsold condos pile up. 'Greater caution' should be taken when investing in new condo units, warns research firm"
78,"Canada's economy is doing fine, but central banks headed in different directions likely to be driver of dollar",2019-07-31,Up or down? Currency watchers split on which way the dollar is headed,0,"Up or down? Currency watchers split on which way the dollar is headed. Canada's economy is doing fine, but central banks headed in different directions likely to be driver of dollar"
18,"Kathy Dunderdale, premier at time of project's sanctioning, says it's 'difficult' to read report",2020-03-11,An unrepentant Ed Martin goes on the attack in response to Muskrat Falls inquiry report,0,"An unrepentant Ed Martin goes on the attack in response to Muskrat Falls inquiry report. Kathy Dunderdale, premier at time of project's sanctioning, says it's 'difficult' to read report"
82,The city will petition Transport Canada to prohibit water vessels within 30 metres of the shoreline,2019-07-10,Windsor pursuing motorized watercraft ban along shoreline,0,Windsor pursuing motorized watercraft ban along shoreline. The city will petition Transport Canada to prohibit water vessels within 30 metres of the shoreline
64,13 investigations revealed after election blackout lifted,2019-09-17,"Manitoba police watchdog investigates off-duty drinking and driving, excessive force",0,"Manitoba police watchdog investigates off-duty drinking and driving, excessive force. 13 investigations revealed after election blackout lifted"
66,As recession threatens and an election beckons is it time for us to borrow or time to shuck debt?,2019-09-12,To pay off or borrow more is the question facing Canadians: Don Pittis,0,To pay off or borrow more is the question facing Canadians: Don Pittis. As recession threatens and an election beckons is it time for us to borrow or time to shuck debt?
88,Maggie Brown-Bury says she sees about 1 dog a week that has consumed cannabis,2019-06-28,Vet says to keep paws off pot as cases of marijuana toxicity in dogs increase,0,Vet says to keep paws off pot as cases of marijuana toxicity in dogs increase. Maggie Brown-Bury says she sees about 1 dog a week that has consumed cannabis
9,Question for governments is how much to spend now to avert potential disaster later,2020-04-10,Poor planning for COVID-19 rings economic warning bell for climate: Don Pittis,0,Poor planning for COVID-19 rings economic warning bell for climate: Don Pittis. Question for governments is how much to spend now to avert potential disaster later
3,"(Bloomberg) — HSBC Holdings Plc, one of the largest players in the gold market, was caught out in March as lockdowns disrupted physical shipments of bullion and caused prices to ...",2020-05-06,HSBC Reveals It Was Caught Out as Lockdowns Snarled Gold Market,0,"HSBC Reveals It Was Caught Out as Lockdowns Snarled Gold Market. (Bloomberg) — HSBC Holdings Plc, one of the largest players in the gold market, was caught out in March as lockdowns disrupted physical shipments of bullion and caused prices to ..."
12,"Ontario projects between 3,000 and 15,000 deaths over 18-24 months of pandemic",2020-04-04,Coronavirus: What's happening in Canada and around the world on April 3,0,"Coronavirus: What's happening in Canada and around the world on April 3. Ontario projects between 3,000 and 15,000 deaths over 18-24 months of pandemic"
93,Trump's effort to reorient the U.S.'s place in world trade could end up being much more costly than most people think,2019-06-03,Donald Trump's trade war has already cost investors up to $7 trillion,0,Donald Trump's trade war has already cost investors up to $7 trillion. Trump's effort to reorient the U.S.'s place in world trade could end up being much more costly than most people think
9,Question for governments is how much to spend now to avert potential disaster later,2020-04-10,Poor planning for COVID-19 rings economic warning bell for climate: Don Pittis,0,Poor planning for COVID-19 rings economic warning bell for climate: Don Pittis. Question for governments is how much to spend now to avert potential disaster later
93,Trump's effort to reorient the U.S.'s place in world trade could end up being much more costly than most people think,2019-06-03,Donald Trump's trade war has already cost investors up to $7 trillion,0,Donald Trump's trade war has already cost investors up to $7 trillion. Trump's effort to reorient the U.S.'s place in world trade could end up being much more costly than most people think
110,Poloz says Oshawa has grown despite the decline in auto manufacturing and current GM workers will be retrained,2019-01-09,Stephen Poloz sees signs of hope for his hometown of Oshawa after GM closes plant,0,Stephen Poloz sees signs of hope for his hometown of Oshawa after GM closes plant. Poloz says Oshawa has grown despite the decline in auto manufacturing and current GM workers will be retrained
36,Debt from all sectors — ranging from household to government to corporate bonds — has surged,2020-01-13,Global debt-to-GDP ratio has now hit an all-time high of 322%,0,Global debt-to-GDP ratio has now hit an all-time high of 322%. Debt from all sectors — ranging from household to government to corporate bonds — has surged
78,"Canada's economy is doing fine, but central banks headed in different directions likely to be driver of dollar",2019-07-31,Up or down? Currency watchers split on which way the dollar is headed,0,"Up or down? Currency watchers split on which way the dollar is headed. Canada's economy is doing fine, but central banks headed in different directions likely to be driver of dollar"
63,Parties compete in offering new programs for young families,2019-09-18,"So far, families with children are the real winners in this election campaign",0,"So far, families with children are the real winners in this election campaign. Parties compete in offering new programs for young families"
109,"Vancouver is in 'full-blown correction mode,' RBC economist says, with more price depreciations expected",2019-01-16,"In Canada's housing slowdown, Vancouver proves to be the weakest link",0,"In Canada's housing slowdown, Vancouver proves to be the weakest link. Vancouver is in 'full-blown correction mode,' RBC economist says, with more price depreciations expected"
30,At least 121 wealthy people have signed letter titled Millionaires Against Pitchforks,2020-01-22,Patriotic Millionaires urge the rich to pay 'higher and fairer taxes',0,Patriotic Millionaires urge the rich to pay 'higher and fairer taxes'. At least 121 wealthy people have signed letter titled Millionaires Against Pitchforks
84,"NDP Leader Wab Kinew says Premier Brian Pallister plans to whittle away at MPI, piece by piece",2019-07-05,"Pallister government wants to privatize Manitoba Public Insurance, NDP says",0,"Pallister government wants to privatize Manitoba Public Insurance, NDP says. NDP Leader Wab Kinew says Premier Brian Pallister plans to whittle away at MPI, piece by piece"
31,Stakeholders make final arguments for and against $92M plan before EUB,2020-01-22,NB Power's smart meter plan gets major boost with critical endorsements,0,NB Power's smart meter plan gets major boost with critical endorsements. Stakeholders make final arguments for and against $92M plan before EUB
109,"Vancouver is in 'full-blown correction mode,' RBC economist says, with more price depreciations expected",2019-01-16,"In Canada's housing slowdown, Vancouver proves to be the weakest link",0,"In Canada's housing slowdown, Vancouver proves to be the weakest link. Vancouver is in 'full-blown correction mode,' RBC economist says, with more price depreciations expected"
71,Money will go toward seven large projects already approved,2019-08-15,Greater Sudbury borrowing $205M for large projects,0,Greater Sudbury borrowing $205M for large projects. Money will go toward seven large projects already approved
92,Mortgage backed securities would be a good way for lenders to hedge their residential real estate exposure,2019-06-05,The same type of debt blamed in the U.S. credit crisis could help Canada with housing risk,0,The same type of debt blamed in the U.S. credit crisis could help Canada with housing risk. Mortgage backed securities would be a good way for lenders to hedge their residential real estate exposure
44,"More than half of vacant Vancouver homes are back on the market, but can it work in Hamilton?",2019-12-09,Hamilton looks at an empty homes tax to ward off speculators and help local rents,0,"Hamilton looks at an empty homes tax to ward off speculators and help local rents. More than half of vacant Vancouver homes are back on the market, but can it work in Hamilton?"
46,Saskatchewan has been a leader in sustainable farming practices,2019-11-29,Sustainable' is a trendy word in the food industry — but farmers aren't getting enough credit for it,0,Sustainable' is a trendy word in the food industry — but farmers aren't getting enough credit for it. Saskatchewan has been a leader in sustainable farming practices
83,"The sun is shining, the birds are chirping, but central bankers must plan for storms",2019-07-08,Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis,1,"Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis. The sun is shining, the birds are chirping, but central bankers must plan for storms"
54,Rebound predicted after low 2019 numbers,2019-10-25,CMHC predicts moderate Sask. housing market rebound in next year,1,CMHC predicts moderate Sask. housing market rebound in next year. Rebound predicted after low 2019 numbers
105,"Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending",2019-02-14,Interest rate hikes don't seem to be hurting Canadian households after all,1,"Interest rate hikes don't seem to be hurting Canadian households after all. Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending"
87,"Global trade tensions, weakness in oilpatch still hang over Canadian outlook",2019-06-28,Business sentiment improves after downturn early in year,1,"Business sentiment improves after downturn early in year. Global trade tensions, weakness in oilpatch still hang over Canadian outlook"
61,It's nothing that a senior can really afford',2019-10-02,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis",1,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis. It's nothing that a senior can really afford'"
83,"The sun is shining, the birds are chirping, but central bankers must plan for storms",2019-07-08,Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis,1,"Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis. The sun is shining, the birds are chirping, but central bankers must plan for storms"
102,The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately,2019-03-29,Canada emerges from slump with best growth gain in eight months,1,Canada emerges from slump with best growth gain in eight months. The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately
50,Losses of $10.9 million were subsidized by a Crown corporation's earnings,2019-11-20,"Trans Mountain received $320M in government subsidies in 2019, report finds",1,"Trans Mountain received $320M in government subsidies in 2019, report finds. Losses of $10.9 million were subsidized by a Crown corporation's earnings"
83,"The sun is shining, the birds are chirping, but central bankers must plan for storms",2019-07-08,Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis,1,"Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis. The sun is shining, the birds are chirping, but central bankers must plan for storms"
105,"Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending",2019-02-14,Interest rate hikes don't seem to be hurting Canadian households after all,1,"Interest rate hikes don't seem to be hurting Canadian households after all. Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending"
105,"Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending",2019-02-14,Interest rate hikes don't seem to be hurting Canadian households after all,1,"Interest rate hikes don't seem to be hurting Canadian households after all. Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending"
87,"Global trade tensions, weakness in oilpatch still hang over Canadian outlook",2019-06-28,Business sentiment improves after downturn early in year,1,"Business sentiment improves after downturn early in year. Global trade tensions, weakness in oilpatch still hang over Canadian outlook"
61,It's nothing that a senior can really afford',2019-10-02,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis",1,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis. It's nothing that a senior can really afford'"
54,Rebound predicted after low 2019 numbers,2019-10-25,CMHC predicts moderate Sask. housing market rebound in next year,1,CMHC predicts moderate Sask. housing market rebound in next year. Rebound predicted after low 2019 numbers
87,"Global trade tensions, weakness in oilpatch still hang over Canadian outlook",2019-06-28,Business sentiment improves after downturn early in year,1,"Business sentiment improves after downturn early in year. Global trade tensions, weakness in oilpatch still hang over Canadian outlook"
87,"Global trade tensions, weakness in oilpatch still hang over Canadian outlook",2019-06-28,Business sentiment improves after downturn early in year,1,"Business sentiment improves after downturn early in year. Global trade tensions, weakness in oilpatch still hang over Canadian outlook"
50,Losses of $10.9 million were subsidized by a Crown corporation's earnings,2019-11-20,"Trans Mountain received $320M in government subsidies in 2019, report finds",1,"Trans Mountain received $320M in government subsidies in 2019, report finds. Losses of $10.9 million were subsidized by a Crown corporation's earnings"
76,Quebec banks require a two per cent minimum payment and more provinces could follow suit,2019-08-04,Why increasing minimum credit card payments could be beneficial,1,Why increasing minimum credit card payments could be beneficial. Quebec banks require a two per cent minimum payment and more provinces could follow suit
61,It's nothing that a senior can really afford',2019-10-02,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis",1,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis. It's nothing that a senior can really afford'"
49,Improvement in economic data seemingly reduces the risks of a recession in the near term,2019-11-27,"U.S. reports on GDP, consumer spending remain positive",1,"U.S. reports on GDP, consumer spending remain positive. Improvement in economic data seemingly reduces the risks of a recession in the near term"
87,"Global trade tensions, weakness in oilpatch still hang over Canadian outlook",2019-06-28,Business sentiment improves after downturn early in year,1,"Business sentiment improves after downturn early in year. Global trade tensions, weakness in oilpatch still hang over Canadian outlook"
76,Quebec banks require a two per cent minimum payment and more provinces could follow suit,2019-08-04,Why increasing minimum credit card payments could be beneficial,1,Why increasing minimum credit card payments could be beneficial. Quebec banks require a two per cent minimum payment and more provinces could follow suit
49,Improvement in economic data seemingly reduces the risks of a recession in the near term,2019-11-27,"U.S. reports on GDP, consumer spending remain positive",1,"U.S. reports on GDP, consumer spending remain positive. Improvement in economic data seemingly reduces the risks of a recession in the near term"
61,It's nothing that a senior can really afford',2019-10-02,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis",1,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis. It's nothing that a senior can really afford'"
7,But Bank of Canada governor tells MPs full recovery could take a year under 'best-case' scenario,2020-04-17,Poloz sees parts of Canadian economy beginning to restart in 'late May',1,Poloz sees parts of Canadian economy beginning to restart in 'late May'. But Bank of Canada governor tells MPs full recovery could take a year under 'best-case' scenario
102,The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately,2019-03-29,Canada emerges from slump with best growth gain in eight months,1,Canada emerges from slump with best growth gain in eight months. The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately
76,Quebec banks require a two per cent minimum payment and more provinces could follow suit,2019-08-04,Why increasing minimum credit card payments could be beneficial,1,Why increasing minimum credit card payments could be beneficial. Quebec banks require a two per cent minimum payment and more provinces could follow suit
91,U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%,2019-06-19,Federal Reserve holds key interest rate steady — but its patience is wearing thin,1,Federal Reserve holds key interest rate steady — but its patience is wearing thin. U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%
7,But Bank of Canada governor tells MPs full recovery could take a year under 'best-case' scenario,2020-04-17,Poloz sees parts of Canadian economy beginning to restart in 'late May',1,Poloz sees parts of Canadian economy beginning to restart in 'late May'. But Bank of Canada governor tells MPs full recovery could take a year under 'best-case' scenario
105,"Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending",2019-02-14,Interest rate hikes don't seem to be hurting Canadian households after all,1,"Interest rate hikes don't seem to be hurting Canadian households after all. Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending"
105,"Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending",2019-02-14,Interest rate hikes don't seem to be hurting Canadian households after all,1,"Interest rate hikes don't seem to be hurting Canadian households after all. Telephone poll shows a clear majority continue to say higher borrowing costs are either having no impact, or a positive one, on personal spending"
102,The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately,2019-03-29,Canada emerges from slump with best growth gain in eight months,1,Canada emerges from slump with best growth gain in eight months. The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately
50,Losses of $10.9 million were subsidized by a Crown corporation's earnings,2019-11-20,"Trans Mountain received $320M in government subsidies in 2019, report finds",1,"Trans Mountain received $320M in government subsidies in 2019, report finds. Losses of $10.9 million were subsidized by a Crown corporation's earnings"
83,"The sun is shining, the birds are chirping, but central bankers must plan for storms",2019-07-08,Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis,1,"Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis. The sun is shining, the birds are chirping, but central bankers must plan for storms"
54,Rebound predicted after low 2019 numbers,2019-10-25,CMHC predicts moderate Sask. housing market rebound in next year,1,CMHC predicts moderate Sask. housing market rebound in next year. Rebound predicted after low 2019 numbers
91,U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%,2019-06-19,Federal Reserve holds key interest rate steady — but its patience is wearing thin,1,Federal Reserve holds key interest rate steady — but its patience is wearing thin. U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%
50,Losses of $10.9 million were subsidized by a Crown corporation's earnings,2019-11-20,"Trans Mountain received $320M in government subsidies in 2019, report finds",1,"Trans Mountain received $320M in government subsidies in 2019, report finds. Losses of $10.9 million were subsidized by a Crown corporation's earnings"
61,It's nothing that a senior can really afford',2019-10-02,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis",1,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis. It's nothing that a senior can really afford'"
50,Losses of $10.9 million were subsidized by a Crown corporation's earnings,2019-11-20,"Trans Mountain received $320M in government subsidies in 2019, report finds",1,"Trans Mountain received $320M in government subsidies in 2019, report finds. Losses of $10.9 million were subsidized by a Crown corporation's earnings"
83,"The sun is shining, the birds are chirping, but central bankers must plan for storms",2019-07-08,Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis,1,"Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis. The sun is shining, the birds are chirping, but central bankers must plan for storms"
61,It's nothing that a senior can really afford',2019-10-02,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis",1,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis. It's nothing that a senior can really afford'"
91,U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%,2019-06-19,Federal Reserve holds key interest rate steady — but its patience is wearing thin,1,Federal Reserve holds key interest rate steady — but its patience is wearing thin. U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%
83,"The sun is shining, the birds are chirping, but central bankers must plan for storms",2019-07-08,Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis,1,"Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis. The sun is shining, the birds are chirping, but central bankers must plan for storms"
49,Improvement in economic data seemingly reduces the risks of a recession in the near term,2019-11-27,"U.S. reports on GDP, consumer spending remain positive",1,"U.S. reports on GDP, consumer spending remain positive. Improvement in economic data seemingly reduces the risks of a recession in the near term"
54,Rebound predicted after low 2019 numbers,2019-10-25,CMHC predicts moderate Sask. housing market rebound in next year,1,CMHC predicts moderate Sask. housing market rebound in next year. Rebound predicted after low 2019 numbers
91,U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%,2019-06-19,Federal Reserve holds key interest rate steady — but its patience is wearing thin,1,Federal Reserve holds key interest rate steady — but its patience is wearing thin. U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%
49,Improvement in economic data seemingly reduces the risks of a recession in the near term,2019-11-27,"U.S. reports on GDP, consumer spending remain positive",1,"U.S. reports on GDP, consumer spending remain positive. Improvement in economic data seemingly reduces the risks of a recession in the near term"
102,The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately,2019-03-29,Canada emerges from slump with best growth gain in eight months,1,Canada emerges from slump with best growth gain in eight months. The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately
91,U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%,2019-06-19,Federal Reserve holds key interest rate steady — but its patience is wearing thin,1,Federal Reserve holds key interest rate steady — but its patience is wearing thin. U.S. central bank keeps benchmark rate in range between 2.25% and 2.5%
102,The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately,2019-03-29,Canada emerges from slump with best growth gain in eight months,1,Canada emerges from slump with best growth gain in eight months. The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately
61,It's nothing that a senior can really afford',2019-10-02,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis",1,"Rents have just gone sky high': Cardigan candidates, voters weigh in on housing crisis. It's nothing that a senior can really afford'"
49,Improvement in economic data seemingly reduces the risks of a recession in the near term,2019-11-27,"U.S. reports on GDP, consumer spending remain positive",1,"U.S. reports on GDP, consumer spending remain positive. Improvement in economic data seemingly reduces the risks of a recession in the near term"
54,Rebound predicted after low 2019 numbers,2019-10-25,CMHC predicts moderate Sask. housing market rebound in next year,1,CMHC predicts moderate Sask. housing market rebound in next year. Rebound predicted after low 2019 numbers
83,"The sun is shining, the birds are chirping, but central bankers must plan for storms",2019-07-08,Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis,1,"Expect Bank of Canada to take heart from an improving U.S. economic climate: Don Pittis. The sun is shining, the birds are chirping, but central bankers must plan for storms"
87,"Global trade tensions, weakness in oilpatch still hang over Canadian outlook",2019-06-28,Business sentiment improves after downturn early in year,1,"Business sentiment improves after downturn early in year. Global trade tensions, weakness in oilpatch still hang over Canadian outlook"
50,Losses of $10.9 million were subsidized by a Crown corporation's earnings,2019-11-20,"Trans Mountain received $320M in government subsidies in 2019, report finds",1,"Trans Mountain received $320M in government subsidies in 2019, report finds. Losses of $10.9 million were subsidized by a Crown corporation's earnings"
7,But Bank of Canada governor tells MPs full recovery could take a year under 'best-case' scenario,2020-04-17,Poloz sees parts of Canadian economy beginning to restart in 'late May',1,Poloz sees parts of Canadian economy beginning to restart in 'late May'. But Bank of Canada governor tells MPs full recovery could take a year under 'best-case' scenario
54,Rebound predicted after low 2019 numbers,2019-10-25,CMHC predicts moderate Sask. housing market rebound in next year,1,CMHC predicts moderate Sask. housing market rebound in next year. Rebound predicted after low 2019 numbers
49,Improvement in economic data seemingly reduces the risks of a recession in the near term,2019-11-27,"U.S. reports on GDP, consumer spending remain positive",1,"U.S. reports on GDP, consumer spending remain positive. Improvement in economic data seemingly reduces the risks of a recession in the near term"
87,"Global trade tensions, weakness in oilpatch still hang over Canadian outlook",2019-06-28,Business sentiment improves after downturn early in year,1,"Business sentiment improves after downturn early in year. Global trade tensions, weakness in oilpatch still hang over Canadian outlook"
54,Rebound predicted after low 2019 numbers,2019-10-25,CMHC predicts moderate Sask. housing market rebound in next year,1,CMHC predicts moderate Sask. housing market rebound in next year. Rebound predicted after low 2019 numbers
49,Improvement in economic data seemingly reduces the risks of a recession in the near term,2019-11-27,"U.S. reports on GDP, consumer spending remain positive",1,"U.S. reports on GDP, consumer spending remain positive. Improvement in economic data seemingly reduces the risks of a recession in the near term"
76,Quebec banks require a two per cent minimum payment and more provinces could follow suit,2019-08-04,Why increasing minimum credit card payments could be beneficial,1,Why increasing minimum credit card payments could be beneficial. Quebec banks require a two per cent minimum payment and more provinces could follow suit
76,Quebec banks require a two per cent minimum payment and more provinces could follow suit,2019-08-04,Why increasing minimum credit card payments could be beneficial,1,Why increasing minimum credit card payments could be beneficial. Quebec banks require a two per cent minimum payment and more provinces could follow suit
102,The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately,2019-03-29,Canada emerges from slump with best growth gain in eight months,1,Canada emerges from slump with best growth gain in eight months. The unexpected gain paints a much less bleak picture for an economy than we have been seeing lately
54,Rebound predicted after low 2019 numbers,2019-10-25,CMHC predicts moderate Sask. housing market rebound in next year,1,CMHC predicts moderate Sask. housing market rebound in next year. Rebound predicted after low 2019 numbers
76,Quebec banks require a two per cent minimum payment and more provinces could follow suit,2019-08-04,Why increasing minimum credit card payments could be beneficial,1,Why increasing minimum credit card payments could be beneficial. Quebec banks require a two per cent minimum payment and more provinces could follow suit
49,Improvement in economic data seemingly reduces the risks of a recession in the near term,2019-11-27,"U.S. reports on GDP, consumer spending remain positive",1,"U.S. reports on GDP, consumer spending remain positive. Improvement in economic data seemingly reduces the risks of a recession in the near term"
